sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
1.211081081081081,1,1,[-0.29187602  1.        ],[-0.4955982  1.       ],"[1.0, 0.20372218064894115, 0.10096434548302782, 0.05003774761464189]",(2.017763594408553+0j),(-0.8294283589258802+0j),[1],,,(0.5889368005130441+0j),[0.5889368]
1.211081081081081,1,2,[ 0.01850726 -0.20103042  1.        ],[-0.4047526  1.       ],"[1.0, 0.20372218064894115, 0.10096434548302782, 0.04086558169923675]",(2.4706450094386776+0j),(-1.5226464743395869+0j),[1],,,(0.27073493940425236+0j),[-0.04572488  0.38370488]
1.211081081081081,2,0,[1.],[-0.05946162 -0.20372218  1.        ],"[1.0, 0.20372218064894115, 0.10096434548302782, 0.03268232723461689]",(2.731280988451301+0j),(-1.8920224402719132+0j),[1],(-6.157393251517231+0j),(1.8920224402719132+0j),(0.212857664618229+0j),[0.]
1.211081081081081,2,1,[-0.13762246  1.        ],[-0.03142487 -0.34134464  1.        ],"[1.0, 0.20372218064894115, 0.10096434548302782, 0.04086558169923675]",(2.3995237427798437+0j),(-1.3608982341250373+0j),[1],(-13.261768943185043+0j),(5.740310574431289+0j),(0.36652852925579754+0j),[0.]
1.211081081081081,3,0,[1.],[-0.00818325 -0.05946162 -0.20372218  1.        ],"[1.0, 0.20372218064894115, 0.10096434548302782, 0.04086558169923675]",(2.4865143945892703+0j),(-1.535599027061144-0j),[1],(-4.876384998204968+5.03649478868414j),(0.7677995135305722-1.1224533746492673j),(0.14207922482415508+0j),[0.]
1.3111711711711709,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.3111711711711709,0,1,[0.20052078 1.        ],[1.],"[1.0, 0.20052078400299994, 0.0, 0.0]",,,,,,,
1.3111711711711709,0,2,[0.09818697 0.20052078 1.        ],[1.],"[1.0, 0.20052078400299994, 0.09818696775457324, 0.0]",,,,,,,
1.3111711711711709,0,3,[0.03929933 0.09818697 0.20052078 1.        ],[1.],"[1.0, 0.20052078400299994, 0.09818696775457324, 0.03929933162155975]",,,,,,,
1.3111711711711709,1,0,[1.],[-0.20052078  1.        ],"[1.0, 0.20052078400299994, 0.040208584817177755, 0.008062656951191603]",(4.987014213873407+0j),(-4.987014213873407+0j),[1],,,0j,[0.]
1.3111711711711709,1,1,[-0.28913902  1.        ],[-0.4896598  1.       ],"[1.0, 0.20052078400299994, 0.09818696775457324, 0.048078211367323265]",(2.04223420468813+0j),(-0.8363161539013872+0j),[1],,,(0.5904895961581932+0j),[0.5904896]
1.3111711711711709,1,2,[ 0.01792853 -0.19972919  1.        ],[-0.40024998  1.        ],"[1.0, 0.20052078400299994, 0.09818696775457325, 0.039299331621559755]",(2.4984386172284805+0j),(-1.531298651581426+0j),[1],,,(0.27518436903306714+0j),[-0.04479333  0.38709775]
1.3111711711711709,2,0,[1.],[-0.05797838 -0.20052078  1.        ],"[1.0, 0.20052078400299994, 0.09818696775457324, 0.031314398554856994]",(2.7694155383453753+0j),(-1.9169821981924273+0j),[1],(-6.227959461854254+0j),(1.9169821981924273+0j),(0.21306016456465296+0j),[0.]
1.3111711711711709,2,1,[-0.13772259  1.        ],[-0.03036214 -0.33824337  1.        ],"[1.0, 0.20052078400299994, 0.09818696775457324, 0.03929933162155974]",(2.427494877185411+0j),(-1.3706936951619035+0j),[1],(-13.567795287959985+0j),(5.906690981113004+0j),(0.3692768883920596+0j),[0.]
1.3111711711711709,3,0,[1.],[-0.00798493 -0.05797838 -0.20052078  1.        ],"[1.0, 0.20052078400299994, 0.09818696775457324, 0.03929933162155975]",(2.5180123979587092+0j),(-1.5518695913729155-0j),[1],(-4.889492669753032+5.08221030679714j),(0.775934795686458-1.130952987831705j),(0.1424471235381099+0j),[0.]
1.4112612612612612,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.4112612612612612,0,1,[0.19740015 1.        ],[1.],"[1.0, 0.19740015135503614, 0.0, 0.0]",,,,,,,
1.4112612612612612,0,2,[0.09550863 0.19740015 1.        ],[1.],"[1.0, 0.19740015135503614, 0.09550863032797713, 0.0]",,,,,,,
1.4112612612612612,0,3,[0.03780498 0.09550863 0.19740015 1.        ],[1.],"[1.0, 0.19740015135503614, 0.09550863032797713, 0.037804975000213]",,,,,,,
1.4112612612612612,1,0,[1.],[-0.19740015  1.        ],"[1.0, 0.19740015135503614, 0.038966819754991174, 0.00769205611745967]",(5.0658522454799915+0j),(-5.0658522454799915+0j),[1],,,0j,[0.]
1.4112612612612612,1,1,[-0.28643246  1.        ],[-0.48383261  1.        ],"[1.0, 0.19740015135503614, 0.09550863032797713, 0.04621018983273171]",(2.06683051235436+0j),(-0.8432516701628024+0j),[1],,,(0.5920073440360425+0j),[0.59200734]
1.4112612612612612,1,2,[ 0.01737215 -0.19842769  1.        ],[-0.39582784  1.        ],"[1.0, 0.19740015135503614, 0.09550863032797713, 0.037804975000213]",(2.526350839471234+0j),(-1.5400102175182036+0j),[1],,,(0.27954419709620487+0j),[-0.04388816  0.39042108]
1.4112612612612612,2,0,[1.],[-0.05654181 -0.19740015  1.        ],"[1.0, 0.19740015135503614, 0.09550863032797713, 0.03001478004745009]",(2.8077589714874316+0j),(-1.9420805428793717+0j),[1],(-6.298983418575587+0j),(1.9420805428793717+0j),(0.2132574371488214+0j),[0.]
1.4112612612612612,2,1,[-0.1377776  1.       ],[-0.02934449 -0.33517775  1.        ],"[1.0, 0.19740015135503614, 0.09550863032797713, 0.037804975000213]",(2.455581369983814+0j),(-1.380523906150248+0j),[1],(-13.877750711299464+0j),(6.075701528678079+0j),(0.3719817547602769+0j),[0.]
1.4112612612612612,3,0,[1.],[-0.00779019 -0.05654181 -0.19740015  1.        ],"[1.0, 0.19740015135503614, 0.09550863032797713, 0.037804975000213]",(2.5496775047095173+0j),(-1.5682444091763286-0j),[1],(-4.903875696605596+5.128174260846079j),(0.7841222045881643-1.1396836907149317j),(0.14280360719058174+0j),[0.]
1.5113513513513512,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.5113513513513512,0,1,[0.19435766 1.        ],[1.],"[1.0, 0.19435766293970572, 0.0, 0.0]",,,,,,,
1.5113513513513512,0,2,[0.09292512 0.19435766 1.        ],[1.],"[1.0, 0.19435766293970572, 0.09292511966799052, 0.0]",,,,,,,
1.5113513513513512,0,3,[0.03637873 0.09292512 0.19435766 1.        ],[1.],"[1.0, 0.19435766293970572, 0.09292511966799052, 0.03637872808057724]",,,,,,,
1.5113513513513512,1,0,[1.],[-0.19435766  1.        ],"[1.0, 0.19435766293970572, 0.037774901143384255, 0.007341841504006581]",(5.145153449957995+0j),(-5.145153449957995+0j),[1],,,0j,[0.]
1.5113513513513512,1,1,[-0.28375634  1.        ],[-0.478114  1.      ],"[1.0, 0.19435766293970574, 0.09292511966799054, 0.044428800669357525]",(2.0915513871181504+0j),(-0.8502345454811605+0j),[1],,,(0.5934909604814165+0j),[0.59349096]
1.5113513513513512,1,2,[ 0.01683714 -0.19712667  1.        ],[-0.39148433  1.        ],"[1.0, 0.19435766293970572, 0.09292511966799052, 0.03637872808057724]",(2.55438066614549+0j),(-1.5487809004546056+0j),[1],,,(0.2838165546951479+0j),[-0.04300847  0.39367655]
1.5113513513513512,2,0,[1.],[-0.05515022 -0.19435766  1.        ],"[1.0, 0.19435766293970572, 0.09292511966799052, 0.02877957667011966]",(2.846308847246095+0j),(-1.9673159075856668+0j),[1],(-6.370459215807001+0j),(1.9673159075856668+0j),(0.21344964895796506+0j),[0.]
1.5113513513513512,2,1,[-0.13779005  1.        ],[-0.02836967 -0.33214771  1.        ],"[1.0, 0.19435766293970572, 0.09292511966799052, 0.036378728080577245]",(2.483782227114868+0j),(-1.3903891048584254+0j),[1],(-14.191629278361843+0j),(6.247339109354364+0j),(0.37464377459606013+0j),[0.]
1.5113513513513512,3,0,[1.],[-0.00759915 -0.05515022 -0.19435766  1.        ],"[1.0, 0.19435766293970572, 0.09292511966799052, 0.03637872808057724]",(2.5815077936594415+0j),(-1.5847220218144153-0j),[1],(-4.9194629161493815+5.174396659478166j),(0.7923610109072075-1.1486318358532777j),(0.1431491433809611+0j),[0.]
1.6114414414414413,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.6114414414414413,0,1,[0.1913908 1.       ],[1.],"[1.0, 0.19139079961627467, 0.0, 0.0]",,,,,,,
1.6114414414414413,0,2,[0.09043243 0.1913908  1.        ],[1.],"[1.0, 0.19139079961627467, 0.09043242705379796, 0.0]",,,,,,,
1.6114414414414413,0,3,[0.03501703 0.09043243 0.1913908  1.        ],[1.],"[1.0, 0.19139079961627467, 0.09043242705379796, 0.03501702936058239]",,,,,,,
1.6114414414414413,1,0,[1.],[-0.1913908  1.       ],"[1.0, 0.19139079961627467, 0.036630438177757005, 0.0070107288531354285]",(5.224911552723176+0j),(-5.224911552723176+0j),[1],,,0j,[0.]
1.6114414414414413,1,1,[-0.28111063  1.        ],[-0.47250143  1.        ],"[1.0, 0.1913907996162747, 0.09043242705379798, 0.042729451359401094]",(2.1163956984414107+0j),(-0.8572644162841044+0j),[1],,,(0.5949413349708542+0j),[0.59494133]
1.6114414414414413,1,2,[ 0.01632254 -0.19582682  1.        ],[-0.38721762  1.        ],"[1.0, 0.19139079961627467, 0.09043242705379796, 0.03501702936058239]",(2.5825270933917372+0j),(-1.557610427674629+0j),[1],,,(0.2880035136453403+0j),[-0.04215339  0.39686579]
1.6114414414414413,2,0,[1.],[-0.05380199 -0.1913908   1.        ],"[1.0, 0.19139079961627467, 0.09043242705379796, 0.027605140196998213]",(2.8850627386578855+0j),(-1.9926867346287573+0j),[1],(-6.442381038864898+0j),(1.9926867346287573+0j),(0.21363696015308303+0j),[0.]
1.6114414414414413,2,1,[-0.13776236  1.        ],[-0.02743554 -0.32915316  1.        ],"[1.0, 0.19139079961627467, 0.09043242705379796, 0.03501702936058239]",(2.512096459834149+0j),(-1.4002895137332378+0j),[1],(-14.509424174594574+0j),(6.421599981994223+0j),(0.3772635900111955+0j),[0.]
1.6114414414414413,3,0,[1.],[-0.00741189 -0.05380199 -0.1913908   1.        ],"[1.0, 0.19139079961627467, 0.09043242705379796, 0.03501702936058239]",(2.613501360798462+0j),(-1.601301002993779-0j),[1],(-4.936188984764262+5.220885572731085j),(0.8006505014968898-1.1577850686658528j),(0.14348417561658294+0j),[0.]
1.7115315315315314,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.7115315315315314,0,1,[0.18849714 1.        ],[1.],"[1.0, 0.1884971384821152, 0.0, 0.0]",,,,,,,
1.7115315315315314,0,2,[0.08802674 0.18849714 1.        ],[1.],"[1.0, 0.1884971384821152, 0.08802673757796783, 0.0]",,,,,,,
1.7115315315315314,0,3,[0.03371653 0.08802674 0.18849714 1.        ],[1.],"[1.0, 0.1884971384821152, 0.08802673757796783, 0.03371652560837859]",,,,,,,
1.7115315315315314,1,0,[1.],[-0.18849714  1.        ],"[1.0, 0.1884971384821152, 0.03553117121594571, 0.006697524101123865]",(5.305120321998316+0j),(-5.305120321998316+0j),[1],,,0j,[0.]
1.7115315315315314,1,1,[-0.2784953  1.       ],[-0.46699243  1.        ],"[1.0, 0.1884971384821152, 0.08802673757796783, 0.04110782047418518]",(2.1413623140941445+0j),(-0.8643409163046849+0j),[1],,,(0.5963593313398134+0j),[0.59635933]
1.7115315315315314,1,2,[ 0.01582744 -0.19452882  1.        ],[-0.38302596  1.        ],"[1.0, 0.1884971384821152, 0.08802673757796783, 0.03371652560837859]",(2.6107891008821236+0j),(-1.566498485944116+0j),[1],,,(0.2921071039295192+0j),[-0.04132211  0.39999041]
1.7115315315315314,2,0,[1.],[-0.05249557 -0.18849714  1.        ],"[1.0, 0.1884971384821152, 0.08802673757796783, 0.02648805218560217]",(2.9240182317510968+0j),(-2.018191474454667+0j),[1],(-6.514743154732085+0j),(2.018191474454667+0j),(0.21381952481019664+0j),[0.]
1.7115315315315314,2,1,[-0.13769684  1.        ],[-0.02654011 -0.32619398  1.        ],"[1.0, 0.1884971384821152, 0.08802673757796783, 0.03371652560837859]",(2.5405230683184157+0j),(-1.4102253164683223+0j),[1],(-14.831128336209387+0j),(6.598480141695227+0j),(0.37984184623779504+0j),[0.]
1.7115315315315314,3,0,[1.],[-0.00722847 -0.05249557 -0.18849714  1.        ],"[1.0, 0.1884971384821152, 0.08802673757796783, 0.03371652560837859]",(2.645656309655908+0j),(-1.6179799457192234-0j),[1],(-4.953993636920771+5.267647376620397j),(0.808989972859612-1.1671321492229538j),(0.14380912561606946+0j),[0.]
1.8116216216216212,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.8116216216216212,0,1,[0.18567435 1.        ],[1.],"[1.0, 0.1856743486977188, 0.0, 0.0]",,,,,,,
1.8116216216216212,0,2,[0.08570442 0.18567435 1.        ],[1.],"[1.0, 0.1856743486977188, 0.08570441963634866, 0.0]",,,,,,,
1.8116216216216212,0,3,[0.03247406 0.08570442 0.18567435 1.        ],[1.],"[1.0, 0.1856743486977188, 0.08570441963634866, 0.03247405777583679]",,,,,,,
1.8116216216216212,1,0,[1.],[-0.18567435  1.        ],"[1.0, 0.1856743486977188, 0.03447496376432207, 0.0064011164433179545]",(5.385773570844824+0j),(-5.385773570844824+0j),[1],,,0j,[0.]
1.8116216216216212,1,1,[-0.27591025  1.        ],[-0.4615846  1.       ],"[1.0, 0.18567434869771882, 0.08570441963634867, 0.03955984010026901]",(2.1664501024048852+0j),(-0.8714636782388724+0j),[1],,,(0.5977457882498668+0j),[0.59774579]
1.8116216216216212,1,2,[ 0.01535099 -0.19323327  1.        ],[-0.37890762  1.        ],"[1.0, 0.1856743486977188, 0.08570441963634867, 0.0324740577758368]",(2.639165706606563+0j),(-1.5754448191757124+0j),[1],,,(0.29612927596051236+0j),[-0.04051382  0.40305195]
1.8116216216216212,2,0,[1.],[-0.05122946 -0.18567435  1.        ],"[1.0, 0.1856743486977188, 0.08570441963634866, 0.025425108149672082]",(2.9631729274597185+0j),(-2.0438285871944895+0j),[1],(-6.587539915888044+0j),(2.0438285871944895+0j),(0.21399749115251138+0j),[0.]
1.8116216216216212,2,1,[-0.13759564  1.        ],[-0.02568148 -0.32326999  1.        ],"[1.0, 0.1856743486977188, 0.08570441963634866, 0.03247405777583679]",(2.5690610808568684+0j),(-1.420196716490339+0j),[1],(-15.156732898448038+0j),(6.777974426922121+0j),(0.38237917211694405+0j),[0.]
1.8116216216216212,3,0,[1.],[-0.00704895 -0.05122946 -0.18567435  1.        ],"[1.0, 0.1856743486977188, 0.08570441963634866, 0.03247405777583679]",(2.6779707734132114+0j),(-1.6347574883627292-0j),[1],(-4.972821531730968+5.314687101897124j),(0.8173787441813645-1.1766628752497812j),(0.14412439267135058+0j),[0.]
1.9117117117117115,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
1.9117117117117115,0,1,[0.18292019 1.        ],[1.],"[1.0, 0.182920187512132, 0.0, 0.0]",,,,,,,
1.9117117117117115,0,2,[0.08346202 0.18292019 1.        ],[1.],"[1.0, 0.182920187512132, 0.0834620151526978, 0.0]",,,,,,,
1.9117117117117115,0,3,[0.03128665 0.08346202 0.18292019 1.        ],[1.],"[1.0, 0.182920187512132, 0.0834620151526978, 0.031286649403926683]",,,,,,,
1.9117117117117115,1,0,[1.],[-0.18292019  1.        ],"[1.0, 0.182920187512132, 0.033459794999473526, 0.006120471975421193]",(5.46686515906658+0j),(-5.46686515906658+0j),[1],,,0j,[0.]
1.9117117117117115,1,1,[-0.2733554  1.       ],[-0.45627558  1.        ],"[1.0, 0.18292018751213196, 0.08346201515269779, 0.03808167960076658]",(2.191657931784545+0j),(-0.8786323331915216+0j),[1],,,(0.5991015201555198+0j),[0.59910152]
1.9117117117117115,1,2,[ 0.01489238 -0.19194075  1.        ],[-0.37486094  1.        ],"[1.0, 0.182920187512132, 0.0834620151526978, 0.031286649403926683]",(2.6676559089201404+0j),(-1.5844491242181555+0j),[1],,,(0.3000719448220198+0j),[-0.03972775  0.40605191]
1.9117117117117115,2,0,[1.],[-0.05000222 -0.18292019  1.        ],"[1.0, 0.182920187512132, 0.0834620151526978, 0.02441330294832257]",(3.0025244415823034+0j),(-2.0695965423697293+0j),[1],(-6.660765754700012+0j),(2.0695965423697293+0j),(0.21417100183599472+0j),[0.]
1.9117117117117115,2,1,[-0.13746083  1.        ],[-0.02485786 -0.32038101  1.        ],"[1.0, 0.182920187512132, 0.0834620151526978, 0.031286649403926683]",(2.597709512883548+0j),(-1.4302038759517675+0j),[1],(-15.486228898461713+0j),(6.960077500620985+0j),(0.38487620021170077+0j),[0.]
1.9117117117117115,3,0,[1.],[-0.00687335 -0.05000222 -0.18292019  1.        ],"[1.0, 0.182920187512132, 0.0834620151526978, 0.03128664940392668]",(2.710442892044437+0j),(-1.6516322847639142-0j),[1],(-4.992621399319747+5.362008531785061j),(0.8258161423819576-1.1863679067099204j),(0.14443035708755728+0j),[0.]
2.0118018018018016,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
2.0118018018018016,0,1,[0.1802325 1.       ],[1.],"[1.0, 0.1802324964783522, 0.0, 0.0]",,,,,,,
2.0118018018018016,0,2,[0.08129623 0.1802325  1.        ],[1.],"[1.0, 0.1802324964783522, 0.08129623033151374, 0.0]",,,,,,,
2.0118018018018016,0,3,[0.03015149 0.08129623 0.1802325  1.        ],[1.],"[1.0, 0.1802324964783522, 0.08129623033151374, 0.03015149467293866]",,,,,,,
2.0118018018018016,1,0,[1.],[-0.1802325  1.       ],"[1.0, 0.1802324964783522, 0.03248375278681924, 0.005854627859754063]",(5.548388994989649+0j),(-5.548388994989649+0j),[1],,,0j,[0.]
2.0118018018018016,1,1,[-0.27083061  1.        ],[-0.45106311  1.        ],"[1.0, 0.1802324964783522, 0.08129623033151374, 0.036669730460668355]",(2.2169846712866184+0j),(-0.8858465109707045+0j),[1],,,(0.6004273180397738+0j),[0.60042732]
2.0118018018018016,1,2,[ 0.01445083 -0.19065179  1.        ],[-0.37088429  1.        ],"[1.0, 0.1802324964783522, 0.08129623033151373, 0.03015149467293865]",(2.696258716635966+0j),(-1.5935111051477002+0j),[1],,,(0.30393696970621875+0j),[-0.03896317  0.40899177]
2.0118018018018016,2,0,[1.],[-0.04881248 -0.1802325   1.        ],"[1.0, 0.1802324964783522, 0.08129623033151374, 0.023449817234101663]",(3.042070405450995+0j),(-2.0954938192925643+0j),[1],(-6.7344151817087585+0j),(2.0954938192925643+0j),(0.21434019419460357+0j),[0.]
2.0118018018018016,2,1,[-0.13729435  1.        ],[-0.02406757 -0.31752685  1.        ],"[1.0, 0.1802324964783522, 0.08129623033151374, 0.03015149467293866]",(2.6264673882854623+0j),(-1.4402469480845674+0j),[1],(-15.819606405470422+0j),(7.14478335341221+0j),(0.38733355581775697+0j),[0.]
2.0118018018018016,3,0,[1.],[-0.00670168 -0.04881248 -0.1802325   1.        ],"[1.0, 0.1802324964783522, 0.08129623033151374, 0.03015149467293866]",(2.7430708240748274+0j),(-1.6686030178702376-0j),[1],(-5.01334583861961+5.409614432993159j),(0.8343015089351189-1.196238697927855j),(0.14472738025278659+0j),[0.]
2.1118918918918914,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
2.1118918918918914,0,1,[0.1776092 1.       ],[1.],"[1.0, 0.17760919784880566, 0.0, 0.0]",,,,,,,
2.1118918918918914,0,2,[0.07920393 0.1776092  1.        ],[1.],"[1.0, 0.17760919784880566, 0.07920392699035123, 0.0]",,,,,,,
2.1118918918918914,0,3,[0.02906595 0.07920393 0.1776092  1.        ],[1.],"[1.0, 0.17760919784880566, 0.07920392699035123, 0.02906594770767699]",,,,,,,
2.1118918918918914,1,0,[1.],[-0.1776092  1.       ],"[1.0, 0.17760919784880566, 0.031545027160496196, 0.005602686970094517]",(5.630339037121689+0j),(-5.630339037121689+0j),[1],,,0j,[0.]
2.1118918918918914,1,1,[-0.26833576  1.        ],[-0.44594496  1.        ],"[1.0, 0.1776091978488057, 0.07920392699035124, 0.03532059221411023]",(2.242429190038044+0j),(-0.8931058394851682+0j),[1],,,(0.6017239503245959+0j),[0.60172395]
2.1118918918918914,1,2,[ 0.0140256 -0.1893669  1.       ],[-0.36697609  1.        ],"[1.0, 0.17760919784880566, 0.07920392699035123, 0.02906594770767699]",(2.7249731468219642+0j),(-1.6026304697652372+0j),[1],,,(0.30772615689786775+0j),[-0.03821938  0.41187293]
2.1118918918918914,2,0,[1.],[-0.0476589 -0.1776092  1.       ],"[1.0, 0.17760919784880566, 0.07920392699035123, 0.02253200490836878]",(3.0818084657745595+0j),(-2.121518906697797+0j),[1],(-6.808482780181324+0j),(2.121518906697797+0j),(0.21450520049804206+0j),[0.]
2.1118918918918914,2,1,[-0.13709806  1.        ],[-0.02330902 -0.31470726  1.        ],"[1.0, 0.17760919784880566, 0.07920392699035123, 0.02906594770767699]",(2.6553337377128656+0j),(-1.450326075364415+0j),[1],(-16.156854559921356+0j),(7.332085329855451+0j),(0.38975185735183804+0j),[0.]
2.1118918918918914,3,0,[1.],[-0.00653394 -0.0476589  -0.1776092   1.        ],"[1.0, 0.17760919784880566, 0.07920392699035123, 0.02906594770767699]",(2.775852745280111+0j),(-1.6856683972364923-0j),[1],(-5.034950940631457+5.457506699063904j),(0.8428341986182462-1.2062674089449859j),(0.14501580583583354+0j),[0.]
2.2119819819819817,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
2.2119819819819817,0,1,[0.17504829 1.        ],[1.],"[1.0, 0.1750482911415812, 0.0, 0.0]",,,,,,,
2.2119819819819817,0,2,[0.07718211 0.17504829 1.        ],[1.],"[1.0, 0.1750482911415812, 0.0771821141908954, 0.0]",,,,,,,
2.2119819819819817,0,3,[0.02802751 0.07718211 0.17504829 1.        ],[1.],"[1.0, 0.1750482911415812, 0.0771821141908954, 0.028027512675943157]",,,,,,,
2.2119819819819817,1,0,[1.],[-0.17504829  1.        ],"[1.0, 0.1750482911415812, 0.03064190423158778, 0.0053638129730634275]",(5.712709295694796+0j),(-5.712709295694796+0j),[1],,,0j,[0.]
2.2119819819819817,1,1,[-0.26587069  1.        ],[-0.44091898  1.        ],"[1.0, 0.1750482911415812, 0.0771821141908954, 0.03403105915588893]",(2.2679903624903597+0j),(-0.9004099487830761+0j),[1],,,(0.6029921627204872+0j),[0.60299216]
2.2119819819819817,1,2,[ 0.01361599 -0.18808652  1.        ],[-0.36313481  1.        ],"[1.0, 0.1750482911415812, 0.0771821141908954, 0.028027512675943157]",(2.7537982083277437+0j),(-1.6118068970073123+0j),[1],,,(0.31144127522360593+0j),[-0.03749568  0.4146968 ]
2.2119819819819817,2,0,[1.],[-0.04654021 -0.17504829  1.        ],"[1.0, 0.1750482911415812, 0.0771821141908954, 0.021657381418557827]",(3.121736288601587+0j),(-2.147670306294635+0j),[1],(-6.882963221067824+0j),(2.147670306294635+0j),(0.21466614806561057+0j),[0.]
2.2119819819819817,2,1,[-0.13687371  1.        ],[-0.0225807 -0.311922   1.       ],"[1.0, 0.1750482911415812, 0.0771821141908954, 0.028027512675943164]",(2.684307588174928+0j),(-1.4604413719815617+0j),[1],(-16.4979622813119+0j),(7.521976527979872+0j),(0.3921317226354455+0j),[0.]
