s	width	allele counts	se_f	f	n	f_per_kb
-0.005	80	20	0.26718699236469	0.585	100	5.849999999999999e-6
-0.005	80	50	0.011503183573395335	0.0036666666666666675	100	3.666666666666668e-8
-0.005	80	80	0	0	100	0
-0.005	80	100	0	0	100	0
-0.005	80	200	0	0	100	0
-0.005	80	500	0	0	100	0
-0.005	80	800	0	0	100	0
-0.005	80	1000	0	0	100	0
-0.005	85	2	13.737892741235711	158.24	100	0.0015824
-0.005	85	3	8.220318507432442	81.89	100	8.189e-4
-0.005	85	4	6.123798583469991	35.29	100	3.529e-4
-0.005	85	5	5.532009699298376	25.27	100	2.5269999999999996e-4
-0.005	85	6	3.400891148810941	14.36	100	1.436e-4
-0.005	85	7	2.953785450036695	9.68	100	9.68e-5
-0.005	85	8	2.681379864882628	6.61	100	6.610000000000001e-5
-0.005	85	9	1.7850105395382478	3.84	100	3.84e-5
-0.005	85	10	1.4883724417136068	2.63	100	2.63e-5
-0.005	85	20	0.2451035650000986	0.555	100	5.550000000000001e-6
-0.005	85	50	0.01560957431595997	0.007666666666666666	100	7.666666666666666e-8
-0.005	85	80	0	0	100	0
-0.005	85	100	0	0	100	0
-0.005	85	200	0	0	100	0
-0.005	85	500	0	0	100	0
-0.005	85	800	0	0	100	0
-0.005	85	1000	0	0	100	0
-0.005	90	2	12.31548257727285	155.84	100	0.0015584
-0.005	90	3	7.889969338445882	81.03	100	8.103e-4
-0.005	90	4	5.995040037439704	36.33	100	3.633e-4
-0.005	90	5	4.814739574651694	26.01	100	2.601e-4
-0.005	90	6	3.7439648405497516	13.77	100	1.3769999999999999e-4
-0.005	90	7	3.1233723033693144	9.89	100	9.89e-5
-0.005	90	8	2.376207826845883	6.01	100	6.0100000000000004e-5
-0.005	90	9	2.011959193915174	4.15	100	4.15e-5
-0.005	90	10	1.4028830343548988	2.54	100	2.54e-5
-0.005	90	20	0.2439903955718609	0.608	100	6.079999999999999e-6
-0.005	90	50	0.016312740402483965	0.007666666666666666	100	7.666666666666666e-8
-0.005	90	80	0	0	100	0
-0.005	90	100	0	0	100	0
-0.005	90	200	0	0	100	0
-0.005	90	500	0	0	100	0
-0.005	90	800	0	0	100	0
-0.005	90	1000	0	0	100	0
-0.005	95	2	12.197847135764357	158.98	100	0.0015897999999999997
-0.005	95	3	9.314803033642502	81.61	100	8.161e-4
-0.005	95	4	6.4766480294184365	35.95	100	3.595e-4
-0.005	95	5	5.01725306146982	24.83	100	2.4829999999999996e-4
-0.005	95	6	3.979746705304729	13.8	100	1.3800000000000002e-4
-0.005	95	7	3.5761697245782256	9.67	100	9.669999999999999e-5
-0.005	95	8	2.3579652245103184	5.66	100	5.660000000000001e-5
-0.005	95	9	2.005144897658536	4.14	100	4.14e-5
-0.005	95	10	1.5820648826547188	2.6100000000000003	100	2.61e-5
-0.005	95	20	0.2570304387901293	0.586	100	5.86e-6
-0.005	95	50	0.015713484026367717	0.006666666666666665	100	6.666666666666665e-8
-0.005	95	80	0	0	100	0
-0.005	95	100	0	0	100	0
-0.005	95	200	0	0	100	0
-0.005	95	500	0	0	100	0
-0.005	95	800	0	0	100	0
-0.005	95	1000	0	0	100	0
-5e-4	0.1	2	0.9279062996930779	0.2600000000000001	100	2.6000000000000014e-6
-5e-4	0.1	3	0.9574271077563381	0.25	100	2.5e-6
-5e-4	0.1	4	0.39389277113386484	0.07999999999999995	100	7.999999999999995e-7
-5e-4	0.1	5	0.6138963160572692	0.13000000000000006	100	1.3000000000000007e-6
-5e-4	0.1	6	0.2611164839335468	0.05000000000000002	100	5.000000000000001e-7
-5e-4	0.1	7	0.1407052941362896	0.019999999999999993	100	1.9999999999999994e-7
-5e-4	0.1	8	0.19999999999999993	0.01999999999999999	100	1.999999999999999e-7
-5e-4	0.1	9	0.7506899183653348	0.10999999999999992	100	1.099999999999999e-6
-5e-4	0.1	10	0.5773502691896253	0.10000000000000007	100	1.0000000000000006e-6
-5e-4	0.1	20	0.10235114838514302	0.026999999999999993	100	2.6999999999999996e-7
-5e-4	0.1	50	0.029088278500591012	0.010333333333333335	100	1.0333333333333335e-7
-5e-4	0.1	80	0.034776825752613066	0.010666666666666668	100	1.0666666666666668e-7
-5e-4	0.1	100	0.05054251135970055	0.010999999999999996	100	1.0999999999999995e-7
-5e-4	0.1	200	0.007560530150830444	0.0029000000000000002	100	2.9e-8
-5e-4	0.1	500	0.005918545488196183	0.002766666666666666	100	2.766666666666666e-8
-5e-4	0.1	800	0.005653281875123153	0.0027333333333333333	100	2.7333333333333333e-8
-5e-4	0.1	1000	0.013053406227548962	0.01125	100	1.125e-7
-5e-4	0.2	2	1.383123386770068	0.8099999999999998	100	8.099999999999999e-6
-5e-4	0.2	3	1.134001585518996	0.6300000000000001	100	6.300000000000001e-6
-5e-4	0.2	4	1.0626344240574561	0.39000000000000007	100	3.900000000000001e-6
-5e-4	0.2	5	0.8241310085125533	0.2600000000000001	100	2.6000000000000014e-6
-5e-4	0.2	6	0.3892494720807613	0.09999999999999996	100	9.999999999999997e-7
-5e-4	0.2	7	0.672399592594473	0.17999999999999997	100	1.7999999999999995e-6
-5e-4	0.2	8	0.670895677509559	0.11999999999999994	100	1.1999999999999993e-6
-5e-4	0.2	9	0.3785938897200186	0.09	100	9e-7
-5e-4	0.2	10	0.19694638556693225	0.039999999999999994	100	4e-7
-5e-4	0.2	20	0.12736252243580973	0.07100000000000001	100	7.1e-7
-5e-4	0.2	50	0.06340860315433776	0.04133333333333333	100	4.1333333333333333e-7
-5e-4	0.2	80	0.028964547391797338	0.015000000000000001	100	1.5e-7
-5e-4	0.2	100	0.048471589096035904	0.01799999999999999	100	1.7999999999999992e-7
-5e-4	0.2	200	0.017609685122142588	0.011	100	1.0999999999999999e-7
-5e-4	0.2	500	0.007477538381507217	0.008033333333333333	100	8.033333333333332e-8
-5e-4	0.2	800	0.006871842709362769	0.005833333333333334	100	5.833333333333334e-8
-5e-4	0.2	1000	0.008454273917655346	0.0068000000000000005	100	6.800000000000001e-8
-5e-4	0.30000000000000004	2	1.295836378248395	0.7600000000000001	100	7.600000000000002e-6
-5e-4	0.30000000000000004	3	1.6149240842775863	0.9099999999999999	100	9.1e-6
-5e-4	0.30000000000000004	4	0.7745314647572362	0.31	100	3.1e-6
-5e-4	0.30000000000000004	5	0.8749603165604459	0.38999999999999996	100	3.899999999999999e-6
-5e-4	0.30000000000000004	6	0.5199067515459194	0.18000000000000002	100	1.8000000000000001e-6
-5e-4	0.30000000000000004	7	0.5259911279353169	0.18999999999999997	100	1.8999999999999996e-6
-5e-4	0.30000000000000004	8	0.9436657514740325	0.27999999999999997	100	2.8e-6
-5e-4	0.30000000000000004	9	0.5198095999517717	0.15000000000000005	100	1.5000000000000005e-6
-5e-4	0.30000000000000004	10	0.7920692756152946	0.17000000000000007	100	1.7000000000000007e-6
-5e-4	0.30000000000000004	20	0.1359589956010579	0.09	100	9e-7
-5e-4	0.30000000000000004	50	0.06258193282808001	0.050666666666666665	100	5.066666666666667e-7
-5e-4	0.30000000000000004	80	0.04519070452574408	0.034	100	3.4000000000000003e-7
-5e-4	0.30000000000000004	100	0.05279080115767034	0.028999999999999998	100	2.9e-7
-5e-4	0.30000000000000004	200	0.0201519480472983	0.018600000000000002	100	1.8600000000000002e-7
-5e-4	0.30000000000000004	500	0.008655781820411079	0.012066666666666667	100	1.2066666666666666e-7
-5e-4	0.30000000000000004	800	0.006887259501016604	0.008133333333333334	100	8.133333333333335e-8
-5e-4	0.30000000000000004	1000	0.006475283231588634	0.005699999999999999	100	5.699999999999999e-8
-5e-4	0.4	2	1.8552410064245535	1.55	100	1.55e-5
-5e-4	0.4	3	1.5390867028169273	1.4300000000000002	100	1.4300000000000002e-5
-5e-4	0.4	4	1.2502524997500768	0.6499999999999999	100	6.5e-6
-5e-4	0.4	5	0.9791255632894436	0.5299999999999998	100	5.2999999999999975e-6
-5e-4	0.4	6	0.6945676658355496	0.32	100	3.2000000000000003e-6
-5e-4	0.4	7	0.7453559924999306	0.30000000000000004	100	3.0000000000000005e-6
-5e-4	0.4	8	0.7683118053909044	0.3400000000000001	100	3.4000000000000005e-6
-5e-4	0.4	9	0.9372213390570232	0.47999999999999987	100	4.799999999999998e-6
-5e-4	0.4	10	0.47140452079103123	0.2	100	2.0000000000000003e-6
-5e-4	0.4	20	0.1723837626232866	0.159	100	1.59e-6
-5e-4	0.4	50	0.07011614542747759	0.07133333333333333	100	7.133333333333333e-7
-5e-4	0.4	80	0.04365973934308553	0.032	100	3.2e-7
-5e-4	0.4	100	0.05014121472542733	0.031000000000000007	100	3.1000000000000005e-7
-5e-4	0.4	200	0.024679767200905877	0.027	100	2.7e-7
-5e-4	0.4	500	0.009356392870229829	0.015333333333333332	100	1.5333333333333333e-7
-5e-4	0.4	800	0.00732529403231929	0.0094333333333333335	100	9.433333333333333e-8
-5e-4	0.4	1000	0.007644070786028747	0.00655	100	6.550000000000001e-8
-5e-4	0.5	2	2.3202882091967316	2.01	100	2.0099999999999997e-5
-5e-4	0.5	3	1.815088277342304	1.72	100	1.7199999999999998e-5
-5e-4	0.5	4	1.3046536751648745	0.9300000000000002	100	9.300000000000002e-6
-5e-4	0.5	5	1.2034881961963058	0.8099999999999998	100	8.099999999999999e-6
-5e-4	0.5	6	1.1214618886421273	0.5699999999999998	100	5.699999999999998e-6
-5e-4	0.5	7	0.7232781713361136	0.39	100	3.9e-6
-5e-4	0.5	8	1.0739806066379152	0.5900000000000001	100	5.900000000000001e-6
-5e-4	0.5	9	0.8326663997864543	0.44000000000000006	100	4.4e-6
-5e-4	0.5	10	0.7159792333764039	0.3499999999999999	100	3.499999999999999e-6
-5e-4	0.5	20	0.18511257835886427	0.226	100	2.26e-6
-5e-4	0.5	50	0.07130340163116398	0.09	100	9e-7
-5e-4	0.5	80	0.06018583268234966	0.06166666666666666	100	6.166666666666667e-7
-5e-4	0.5	100	0.05560502847692099	0.033	100	3.3e-7
-5e-4	0.5	200	0.022835379249194557	0.0324	100	3.24e-7
-5e-4	0.5	500	0.01084965101043625	0.0182	100	1.8200000000000002e-7
-5e-4	0.5	800	0.00832720313244361	0.010133333333333334	100	1.0133333333333334e-7
-5e-4	0.5	1000	0.007067317008382295	0.00695	100	6.95e-8
-5e-4	0.6000000000000001	2	2.2653293737814755	2.8600000000000003	100	2.8600000000000004e-5
-5e-4	0.6000000000000001	3	1.605891929392787	1.63	100	1.63e-5
-5e-4	0.6000000000000001	4	1.150318357339534	0.9	100	9e-6
-5e-4	0.6000000000000001	5	1.1606337523399481	0.92	100	9.2e-6
-5e-4	0.6000000000000001	6	0.8736316862570424	0.6199999999999999	100	6.199999999999998e-6
-5e-4	0.6000000000000001	7	1.1336897835177515	0.7399999999999999	100	7.399999999999999e-6
-5e-4	0.6000000000000001	8	0.99716770622771	0.6599999999999999	100	6.5999999999999995e-6
-5e-4	0.6000000000000001	9	0.8468002757856818	0.5100000000000001	100	5.100000000000001e-6
-5e-4	0.6000000000000001	10	0.5773502691896256	0.3	100	3e-6
-5e-4	0.6000000000000001	20	0.20503510416363813	0.309	100	3.09e-6
-5e-4	0.6000000000000001	50	0.08519799347420938	0.13166666666666665	100	1.3166666666666664e-6
-5e-4	0.6000000000000001	80	0.05947393774152339	0.07400000000000001	100	7.400000000000001e-7
-5e-4	0.6000000000000001	100	0.06174851243454193	0.049499999999999995	100	4.949999999999999e-7
-5e-4	0.6000000000000001	200	0.023926655605931407	0.0382	100	3.8199999999999995e-7
-5e-4	0.6000000000000001	500	0.011067794352507872	0.020533333333333334	100	2.0533333333333335e-7
-5e-4	0.6000000000000001	800	0.0083602259674432	0.010833333333333334	100	1.0833333333333334e-7
-5e-4	0.6000000000000001	1000	0.006830376300324924	0.00725	100	7.250000000000001e-8
-5e-4	0.7000000000000001	2	2.658529250878721	3.23	100	3.23e-5
-5e-4	0.7000000000000001	3	1.9720009834652412	2.4899999999999998	100	2.49e-5
-5e-4	0.7000000000000001	4	1.4240006242195884	1.25	100	1.2499999999999999e-5
-5e-4	0.7000000000000001	5	1.5308279927654647	1.2	100	1.2e-5
-5e-4	0.7000000000000001	6	1.2544466364243503	0.8899999999999999	100	8.899999999999998e-6
-5e-4	0.7000000000000001	7	0.9387289924212006	0.7399999999999999	100	7.399999999999999e-6
-5e-4	0.7000000000000001	8	0.903640225181271	0.54	100	5.4e-6
-5e-4	0.7000000000000001	9	0.8408749651825211	0.6000000000000001	100	6.000000000000001e-6
-5e-4	0.7000000000000001	10	0.7450849046595405	0.48	100	4.8e-6
-5e-4	0.7000000000000001	20	0.24803062697818573	0.33599999999999997	100	3.3599999999999996e-6
-5e-4	0.7000000000000001	50	0.08742224379021264	0.184	100	1.84e-6
-5e-4	0.7000000000000001	80	0.0605659800127481	0.082	100	8.200000000000001e-7
-5e-4	0.7000000000000001	100	0.06276459144608482	0.07	100	7.000000000000001e-7
-5e-4	0.7000000000000001	200	0.025314985381162777	0.0434	100	4.34e-7
-5e-4	0.7000000000000001	500	0.011339273547239459	0.023133333333333332	100	2.3133333333333331e-7
-5e-4	0.7000000000000001	800	0.00857370500474664	0.011733333333333333	100	1.1733333333333334e-7
-5e-4	0.7000000000000001	1000	0.006267601477664982	0.0069	100	6.9e-8
-5e-4	0.8	2	2.613948597950478	3.66	100	3.66e-5
-5e-4	0.8	3	2.261201075320438	2.91	100	2.9100000000000003e-5
-5e-4	0.8	4	1.746569509210857	1.6	100	1.6000000000000003e-5
-5e-4	0.8	5	1.6286264895378075	1.7099999999999997	100	1.71e-5
-5e-4	0.8	6	1.1145955465204551	1.0100000000000002	100	1.0100000000000003e-5
-5e-4	0.8	7	1.081478598769278	0.8899999999999999	100	8.899999999999998e-6
-5e-4	0.8	8	1.119884553934652	0.7200000000000001	100	7.2000000000000005e-6
-5e-4	0.8	9	0.9987365756167877	0.75	100	7.499999999999999e-6
-5e-4	0.8	10	0.7585206228927039	0.52	100	5.2e-6
-5e-4	0.8	20	0.21211774888947738	0.384	100	3.84e-6
-5e-4	0.8	50	0.09031370691409835	0.20833333333333331	100	2.083333333333333e-6
-5e-4	0.8	80	0.0593643848683439	0.09999999999999999	100	1e-6
-5e-4	0.8	100	0.0697832140969228	0.073	100	7.3e-7
-5e-4	0.8	200	0.02536102951738785	0.0495	100	4.95e-7
-5e-4	0.8	500	0.011025121808245213	0.02546666666666667	100	2.5466666666666667e-7
-5e-4	0.8	800	0.008395391820274807	0.012666666666666666	100	1.2666666666666666e-7
-5e-4	0.8	1000	0.006876251034017612	0.0063	100	6.300000000000001e-8
-5e-4	0.9	2	3.417291147660496	4.830000000000001	100	4.830000000000001e-5
-5e-4	0.9	3	2.545663772064969	3.38	100	3.3799999999999995e-5
-5e-4	0.9	4	1.722811889929022	2.04	100	2.04e-5
-5e-4	0.9	5	1.6811191558487497	1.61	100	1.6100000000000002e-5
-5e-4	0.9	6	1.1896438648824794	1.17	100	1.1699999999999998e-5
-5e-4	0.9	7	1.366075260064985	1.1499999999999997	100	1.1499999999999997e-5
-5e-4	0.9	8	1.1354703559727706	0.9400000000000001	100	9.4e-6
-5e-4	0.9	9	1.043062700886096	0.7299999999999996	100	7.299999999999997e-6
-5e-4	0.9	10	0.8761716542303608	0.6	100	6e-6
-5e-4	0.9	20	0.2546754718452407	0.483	100	4.83e-6
-5e-4	0.9	50	0.09239548042838175	0.21866666666666665	100	2.1866666666666668e-6
-5e-4	0.9	80	0.06904430172323366	0.125	100	1.25e-6
-5e-4	0.9	100	0.08312701732951214	0.097	100	9.7e-7
-5e-4	0.9	200	0.024834604401068598	0.0529	100	5.29e-7
-5e-4	0.9	500	0.010804818727961504	0.028033333333333334	100	2.8033333333333334e-7
-5e-4	0.9	800	0.008470189357039649	0.012466666666666668	100	1.2466666666666667e-7
-5e-4	0.9	1000	0.005848249327963049	0.0058000000000000005	100	5.8e-8
-5e-4	1	2	3.118064019920572	5.57	100	5.5700000000000005e-5
-5e-4	1	3	2.731688344617887	4.150000000000001	100	4.150000000000001e-5
-5e-4	1	4	1.8097379686439454	2.2399999999999998	100	2.24e-5
-5e-4	1	5	1.6920491432078157	1.84	100	1.84e-5
-5e-4	1	6	1.3209653647804307	1.35	100	1.35e-5
-5e-4	1	7	1.5266984249707205	1.45	100	1.4499999999999998e-5
-5e-4	1	8	1.245760487380778	1.0599999999999998	100	1.0599999999999998e-5
-5e-4	1	9	1.1236214898822694	0.9899999999999998	100	9.899999999999998e-6
-5e-4	1	10	0.7961396760860395	0.75	100	7.499999999999999e-6
-5e-4	1	20	0.3156138799421236	0.5720000000000001	100	5.720000000000001e-6
-5e-4	1	50	0.10367598234584507	0.25766666666666665	100	2.576666666666667e-6
-5e-4	1	80	0.07208534037026042	0.133	100	1.3300000000000002e-6
-5e-4	1	100	0.06475283231588636	0.10699999999999998	100	1.07e-6
-5e-4	1	200	0.02806845887893356	0.060200000000000004	100	6.02e-7
-5e-4	1	500	0.010769287502471397	0.030266666666666667	100	3.026666666666667e-7
-5e-4	1	800	0.008031643366955596	0.012733333333333333	100	1.2733333333333334e-7
-5e-4	1	1000	0.00508786434924946	0.00535	100	5.3499999999999996e-8
-5e-4	1.1	2	3.145559640913754	6.38	100	6.38e-5
-5e-4	1.1	3	2.9838623197852723	5.16	100	5.16e-5
-5e-4	1.1	4	1.8969406523093548	2.76	100	2.76e-5
-5e-4	1.1	5	1.8361135943380875	2.3199999999999994	100	2.319999999999999e-5
-5e-4	1.1	6	1.4792845663640348	1.56	100	1.56e-5
-5e-4	1.1	7	1.7232808737106595	1.6	100	1.6000000000000003e-5
-5e-4	1.1	8	1.1354703559727704	1.06	100	1.06e-5
-5e-4	1.1	9	1.229108242062948	1.3800000000000003	100	1.3800000000000003e-5
-5e-4	1.1	10	0.8953301969754858	0.92	100	9.2e-6
-5e-4	1.1	20	0.3297749462156201	0.644	100	6.44e-6
-5e-4	1.1	50	0.10249414863810762	0.27999999999999997	100	2.8e-6
-5e-4	1.1	80	0.06334839445231227	0.146	100	1.46e-6
-5e-4	1.1	100	0.08348471099367219	0.12	100	1.2e-6
-5e-4	1.1	200	0.025993588953175877	0.0653	100	6.53e-7
-5e-4	1.1	500	0.011105250979901319	0.03153333333333334	100	3.153333333333334e-7
-5e-4	1.1	800	0.00781779029635901	0.012933333333333333	100	1.2933333333333333e-7
-5e-4	1.1	1000	0.00515810630038395	0.0054	100	5.4e-8
-5e-4	1.2000000000000002	2	3.3529121971832496	7.48	100	7.48e-5
-5e-4	1.2000000000000002	3	3.085056848353974	5.760000000000001	100	5.7600000000000004e-5
-5e-4	1.2000000000000002	4	1.8249394621203303	2.73	100	2.73e-5
-5e-4	1.2000000000000002	5	1.8500341247193959	2.4599999999999995	100	2.4599999999999995e-5
-5e-4	1.2000000000000002	6	1.651445647689541	2	100	2e-5
-5e-4	1.2000000000000002	7	1.503228848079018	1.7700000000000002	100	1.7700000000000003e-5
-5e-4	1.2000000000000002	8	1.3572104486851706	1.42	100	1.42e-5
-5e-4	1.2000000000000002	9	1.2782563881864208	1.3199999999999998	100	1.3199999999999999e-5
-5e-4	1.2000000000000002	10	1.1978094484297046	1.1400000000000001	100	1.1400000000000001e-5
-5e-4	1.2000000000000002	20	0.37088346613801154	0.761	100	7.61e-6
-5e-4	1.2000000000000002	50	0.12248594138160987	0.315	100	3.15e-6
-5e-4	1.2000000000000002	80	0.08523487059286924	0.16233333333333333	100	1.6233333333333334e-6
-5e-4	1.2000000000000002	100	0.0700126251240994	0.1165	100	1.165e-6
-5e-4	1.2000000000000002	200	0.02847841642402545	0.0753	100	7.530000000000001e-7
-5e-4	1.2000000000000002	500	0.011498841009279056	0.0339	100	3.39e-7
-5e-4	1.2000000000000002	800	0.0071050321238880715	0.012033333333333333	100	1.2033333333333334e-7
-5e-4	1.2000000000000002	1000	0.00546129632740777	0.00585	100	5.850000000000001e-8
-5e-4	1.3	2	3.8625369796536466	7.9	100	7.900000000000001e-5
-5e-4	1.3	3	3.5035912311728827	6.74	100	6.740000000000001e-5
-5e-4	1.3	4	1.7482747628632769	3.29	100	3.29e-5
-5e-4	1.3	5	1.9084077661810652	2.8800000000000003	100	2.8800000000000002e-5
-5e-4	1.3	6	1.990989805107098	2.34	100	2.3399999999999996e-5
-5e-4	1.3	7	1.5723301886761007	1.75	100	1.7500000000000002e-5
-5e-4	1.3	8	1.512373210313091	1.66	100	1.66e-5
-5e-4	1.3	9	1.5590725033516153	1.5599999999999998	100	1.5599999999999996e-5
-5e-4	1.3	10	1.3355663119955417	1.21	100	1.21e-5
-5e-4	1.3	20	0.32514021839225243	0.8290000000000001	100	8.29e-6
-5e-4	1.3	50	0.1344465314138046	0.36266666666666664	100	3.6266666666666665e-6
-5e-4	1.3	80	0.08391313449880265	0.177	100	1.7699999999999998e-6
-5e-4	1.3	100	0.07331266926491954	0.127	100	1.27e-6
-5e-4	1.3	200	0.02921377148614065	0.07970000000000001	100	7.970000000000001e-7
-5e-4	1.3	500	0.011692803814953636	0.0347	100	3.47e-7
-5e-4	1.3	800	0.00682266967900554	0.012166666666666668	100	1.2166666666666668e-7
-5e-4	1.3	1000	0.005833549779534158	0.0059	100	5.9000000000000006e-8
-5e-4	1.4	2	3.747308798634459	10.09	100	1.009e-4
-5e-4	1.4	3	3.2369551723616414	6.87	100	6.87e-5
-5e-4	1.4	4	2.1610883902105975	4.580000000000001	100	4.580000000000001e-5
-5e-4	1.4	5	2.3288051299611423	3.4699999999999998	100	3.4699999999999996e-5
-5e-4	1.4	6	1.8034758807716988	2.6	100	2.6000000000000002e-5
-5e-4	1.4	7	1.335263754068571	2.07	100	2.07e-5
-5e-4	1.4	8	1.4494861506789576	1.6	100	1.6000000000000003e-5
-5e-4	1.4	9	1.3706888336846843	1.6	100	1.6000000000000003e-5
-5e-4	1.4	10	1.3755072526236278	1.63	100	1.63e-5
-5e-4	1.4	20	0.35544111163227	0.935	100	9.35e-6
-5e-4	1.4	50	0.14614384931073227	0.38999999999999996	100	3.899999999999999e-6
-5e-4	1.4	80	0.09765545608543733	0.191	100	1.9100000000000003e-6
-5e-4	1.4	100	0.08284554205498232	0.1445	100	1.445e-6
-5e-4	1.4	200	0.030894247772919575	0.0847	100	8.47e-7
-5e-4	1.4	500	0.011814645935696026	0.0359	100	3.59e-7
-5e-4	1.4	800	0.006416519085276469	0.0118	100	1.1800000000000001e-7
-5e-4	1.4	1000	0.006501553815835263	0.0059499999999999996	100	5.9500000000000003e-8
-5e-4	1.5	2	3.7997341746469315	10.92	100	1.092e-4
-5e-4	1.5	3	3.5998176160309665	8.03	100	8.03e-5
-5e-4	1.5	4	2.261915698310312	4.07	100	4.07e-5
-5e-4	1.5	5	2.2378516032078166	3.8899999999999997	100	3.89e-5
-5e-4	1.5	6	1.752890830207706	2.59	100	2.5899999999999996e-5
-5e-4	1.5	7	1.6198266524040104	2.32	100	2.3199999999999998e-5
-5e-4	1.5	8	1.5758275042758718	2.0400000000000005	100	2.0400000000000005e-5
-5e-4	1.5	9	1.6060491709141225	1.92	100	1.92e-5
-5e-4	1.5	10	1.22577536788975	1.45	100	1.4499999999999998e-5
-5e-4	1.5	20	0.343262717068564	1.043	100	1.043e-5
-5e-4	1.5	50	0.14795425021650047	0.422	100	4.22e-6
-5e-4	1.5	80	0.09079768707160614	0.204	100	2.04e-6
-5e-4	1.5	100	0.10503847299004687	0.1515	100	1.5150000000000001e-6
-5e-4	1.5	200	0.035163542874328636	0.09330000000000001	100	9.33e-7
-5e-4	1.5	500	0.0121529718599221	0.0366	100	3.66e-7
-5e-4	1.5	800	0.006134573875420901	0.0121	100	1.2099999999999998e-07
-5e-4	1.5	1000	0.005501147722305437	0.0052	100	5.1999999999999996e-8
-5e-4	1.6	2	4.211863955518742	11.239999999999998	100	1.1239999999999998e-4
-5e-4	1.6	3	3.5009233991141033	8.809999999999999	100	8.809999999999999e-5
-5e-4	1.6	4	2.251284706180634	4.68	100	4.679999999999999e-5
-5e-4	1.6	5	2.3241159935586584	4.05	100	4.05e-5
-5e-4	1.6	6	1.816200941136706	3.12	100	3.12e-5
-5e-4	1.6	7	1.7528043907758866	2.7199999999999998	100	2.7199999999999997e-5
-5e-4	1.6	8	1.4695220139538407	2.11	100	2.11e-5
-5e-4	1.6	9	1.3400964837871143	2.1100000000000003	100	2.1100000000000005e-5
-5e-4	1.6	10	1.2366049972371618	1.6900000000000002	100	1.69e-5
-5e-4	1.6	20	0.40162674264052733	1.147	100	1.147e-5
-5e-4	1.6	50	0.15673256010934272	0.4583333333333333	100	4.583333333333333e-6
-5e-4	1.6	80	0.09851592361332867	0.235	100	2.35e-6
-5e-4	1.6	100	0.08797813089144095	0.1465	100	1.465e-6
-5e-4	1.6	200	0.034736526346574474	0.0988	100	9.88e-7
-5e-4	1.6	500	0.012529426642370032	0.0375	100	3.75e-7
-5e-4	1.6	800	0.006465916857498308	0.0119	100	1.1900000000000001e-7
-5e-4	1.6	1000	0.004970620756713462	0.0048000000000000004	100	4.8e-8
-5e-4	1.7000000000000002	2	4.017273310155142	13.77	100	1.3769999999999999e-4
-5e-4	1.7000000000000002	3	3.360059523282288	9.77	100	9.769999999999999e-5
-5e-4	1.7000000000000002	4	2.8357565395349345	5.33	100	5.33e-5
-5e-4	1.7000000000000002	5	2.617810018494332	4.66	100	4.66e-5
-5e-4	1.7000000000000002	6	2.0201010075756316	3.4	100	3.4e-5
-5e-4	1.7000000000000002	7	1.8006732747570402	3.1	100	3.1e-5
-5e-4	1.7000000000000002	8	1.3632996217214541	2.3999999999999995	100	2.3999999999999994e-5
-5e-4	1.7000000000000002	9	1.5250103493604767	2.24	100	2.2400000000000002e-5
-5e-4	1.7000000000000002	10	1.4817407180595252	1.92	100	1.92e-5
-5e-4	1.7000000000000002	20	0.37765892366825204	1.22	100	1.22e-5
-5e-4	1.7000000000000002	50	0.160762423090379	0.495	100	4.95e-6
-5e-4	1.7000000000000002	80	0.11404018036857044	0.23933333333333331	100	2.3933333333333334e-6
-5e-4	1.7000000000000002	100	0.10329300288230778	0.1715	100	1.715e-6
-5e-4	1.7000000000000002	200	0.03664999621039848	0.1039	100	1.0390000000000001e-6
-5e-4	1.7000000000000002	500	0.012957670877433998	0.03866666666666667	100	3.866666666666667e-7
-5e-4	1.7000000000000002	800	0.005889365332356052	0.0112	100	1.12e-7
-5e-4	1.7000000000000002	1000	0.004936720786231698	0.00465	100	4.649999999999999e-8
-5e-4	1.8	2	5.087119801890641	15.6	100	1.56e-4
-5e-4	1.8	3	4.0301891075263745	10.6	100	1.06e-4
-5e-4	1.8	4	2.9198035079868867	5.8	100	5.7999999999999994e-5
-5e-4	1.8	5	2.391462086065951	4.91	100	4.91e-5
-5e-4	1.8	6	2.256841450641434	3.7600000000000007	100	3.7600000000000006e-5
-5e-4	1.8	7	1.7349642676726824	3.2	100	3.2000000000000005e-5
-5e-4	1.8	8	1.748274762863277	2.71	100	2.71e-5
-5e-4	1.8	9	1.8726095873584192	2.7800000000000002	100	2.7800000000000005e-5
-5e-4	1.8	10	1.3567638264665223	2.24	100	2.2400000000000002e-5
-5e-4	1.8	20	0.45449494668880164	1.35	100	1.35e-5
-5e-4	1.8	50	0.15673291815019044	0.5273333333333333	100	5.2733333333333325e-6
-5e-4	1.8	80	0.11443708910363819	0.2513333333333333	100	2.513333333333333e-6
-5e-4	1.8	100	0.1126752282922341	0.1925	100	1.9249999999999998e-6
-5e-4	1.8	200	0.03688516167126221	0.1097	100	1.097e-6
-5e-4	1.8	500	0.01300280553340772	0.03886666666666667	100	3.886666666666667e-7
-5e-4	1.8	800	0.00532606828411009	0.010833333333333334	100	1.0833333333333334e-7
-5e-4	1.8	1000	0.004495789275769182	0.0043	100	4.3e-8
-5e-4	1.9	2	5.10546350253898	16.07	100	1.607e-4
