sigma,m,n,p,q,tc,pole,residue,multiplicity_pole,pole_2,res_2,remainder,k
0.030538555088334158,1,2,[ 0.02744521 -0.21602103  1.        ],[-0.46465583  1.        ],"[1.0, 0.24863480145084166, 0.14297481984034763, 0.0664340830748268]",(2.1521305514115485+0j),(-1.4251658138975327+0j),[1],,,(0.2106713541694302+0j),[-0.05906568  0.3377884 ]
0.030538555088334158,2,0,[1.],[-0.08115556 -0.2486348   1.        ],"[1.0, 0.24863480145084166, 0.14297481984034763, 0.05572661133401972]",(2.2981136438066607+0j),(-1.6086372767669415+0j),[1],(-5.361795487706878+0j),(1.6086372767669415+0j),(0.21000735767854822+0j),[]
0.030538555088334158,2,1,[-0.13193763  1.        ],[-0.04835127 -0.38057243  1.        ],"[1.0, 0.24863480145084166, 0.14297481984034763, 0.0664340830748268]",(2.078663131109552+0j),(-1.2478774721706432+0j),[1],(-9.949654812053833+0j),(3.976609006787249+0j),(0.33060391532528954+0j),[]
0.030538555088334158,3,0,[1.],[-0.01070747 -0.08115556 -0.2486348   1.        ],"[1.0, 0.24863480145084166, 0.14297481984034763, 0.0664340830748268]",(2.1282976595612095+0j),(-1.3521105680546703-0j),[1],(-4.853818198626913+4.507978615550786j),(0.6760552840273352-1.0470982056871192j),(0.13667793303272432+0j),[]
0.033516026509388425,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.033516026509388425,0,1,[0.24850232 1.        ],[1.],"[1.0, 0.2485023234025043, 0.0, 0.0]",,,,,,,
0.033516026509388425,0,2,[0.14284284 0.24850232 1.        ],[1.],"[1.0, 0.2485023234025043, 0.14284283824467364, 0.0]",,,,,,,
0.033516026509388425,0,3,[0.06634873 0.14284284 0.24850232 1.        ],[1.],"[1.0, 0.2485023234025043, 0.14284283824467364, 0.06634873085206305]",,,,,,,
0.033516026509388425,1,0,[1.],[-0.24850232  1.        ],"[1.0, 0.2485023234025043, 0.06175340473644284, 0.01534586455502126]",(4.024107244986516+0j),(-4.024107244986516+0j),[1],,,0j,[]
0.033516026509388425,1,1,[-0.32631258  1.        ],[-0.5748149  1.       ],"[1.0, 0.24850232340250433, 0.14284283824467364, 0.08210819182058551]",(1.7396904630027576+0j),(-0.752097974235995+0j),[1],,,(0.5676828779426362+0j),[0.56768288]
0.033516026509388425,1,2,[ 0.02741658 -0.2159853   1.        ],[-0.46448763  1.        ],"[1.0, 0.2485023234025043, 0.14284283824467364, 0.06634873085206305]",(2.152909881021968+0j),(-1.4253976023117978+0j),[1],,,(0.21084401020956586+0j),[-0.05902543  0.33792045]
0.033516026509388425,2,0,[1.],[-0.08108943 -0.24850232  1.        ],"[1.0, 0.2485023234025043, 0.14284283824467364, 0.05564768981539774]",(2.2991657408244253+0j),(-1.6093252847171504+0j),[1],(-5.363712040525491+0j),(1.6093252847171504+0j),(0.21001578397008527+0j),[]
0.033516026509388425,2,1,[-0.13196591  1.        ],[-0.0482956  -0.38046824  1.        ],"[1.0, 0.2485023234025043, 0.14284283824467364, 0.06634873085206304]",(2.0794495519819423+0j),(-1.2481552506930684+0j),[1],(-9.957356703803365+0j),(3.9806177918011727+0j),(0.3307038185389043+0j),[]
0.033516026509388425,3,0,[1.],[-0.01070104 -0.08108943 -0.24850232  1.        ],"[1.0, 0.2485023234025043, 0.14284283824467364, 0.06634873085206305]",(2.1291681207409083+0j),(-1.352551629178055-0j),[1],(-4.853441295399804+4.5093180632577825j),(0.6762758145890274-1.0472026600505564j),(0.1366946391723028+0j),[]
0.03678379771828634,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.03678379771828634,0,1,[0.24835706 1.        ],[1.],"[1.0, 0.2483570565940829, 0.0, 0.0]",,,,,,,
0.03678379771828634,0,2,[0.14269817 0.24835706 1.        ],[1.],"[1.0, 0.2483570565940829, 0.1426981699968152, 0.0]",,,,,,,
0.03678379771828634,0,3,[0.0662551  0.14269817 0.24835706 1.        ],[1.],"[1.0, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]",,,,,,,
0.03678379771828634,1,0,[1.],[-0.24835706  1.        ],"[1.0, 0.2483570565940829, 0.06168122756007649, 0.015318968123930422]",(4.026460990131677+0j),(-4.026460990131677+0j),[1],,,0j,[]
0.03678379771828634,1,1,[-0.32621156  1.        ],[-0.57456861  1.        ],"[1.0, 0.24835705659408291, 0.14269816999681523, 0.0819898898774641]",(1.7404361709728011+0j),(-0.7523028467566015+0j),[1],,,(0.5677503953873191+0j),[0.5677504]
0.03678379771828634,1,2,[ 0.02738539 -0.21594534  1.        ],[-0.4643024  1.       ],"[1.0, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]",(2.1537687694608034+0j),(-1.4256588989768095+0j),[1],,,(0.21102998694020866+0j),[-0.05898181  0.33806316]
0.03678379771828634,2,0,[1.],[-0.08101694 -0.24835706  1.        ],"[1.0, 0.2483570565940829, 0.1426981699968152, 0.05556122683961176]",(2.3003206518407526+0j),(-1.6100805254256692+0j),[1],(-5.365815955961988+0j),(1.6100805254256692+0j),(0.21002502405017126+0j),[]
0.03678379771828634,2,1,[-0.13199554  1.        ],[-0.04823492 -0.3803526   1.        ],"[1.0, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]",(2.0803150347477053+0j),(-1.2484637443720872+0j),[1],(-9.965735371487911+0j),(3.9849780873787455+0j),(0.3308120050133551+0j),[]
0.03678379771828634,3,0,[1.],[-0.01069388 -0.08101694 -0.24835706  1.        ],"[1.0, 0.2483570565940829, 0.1426981699968152, 0.0662551022283324]",(2.1301250254503423+0j),(-1.3530376990396036-0j),[1],(-4.853069175033552+4.51079162153086j),(0.676518849519802-1.0473244837857107j),(0.13671275448858092+0j),[]
0.040370172585965536,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.040370172585965536,0,1,[0.24819778 1.        ],[1.],"[1.0, 0.2481977800690799, 0.0, 0.0]",,,,,,,
0.040370172585965536,0,2,[0.14253961 0.24819778 1.        ],[1.],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.0]",,,,,,,
0.040370172585965536,0,3,[0.06615258 0.14253961 0.24819778 1.        ],[1.],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]",,,,,,,
0.040370172585965536,1,0,[1.],[-0.24819778  1.        ],"[1.0, 0.2481977800690799, 0.06160213803121935, 0.015289513906857682]",(4.029044900086029+0j),(-4.029044900086029+0j),[1],,,0j,[]
0.040370172585965536,1,1,[-0.32610072  1.        ],[-0.5742985  1.       ],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.08186028658819675]",(1.7412547574253878+0j),(-0.7525277591698735+0j),[1],,,(0.5678244346722946+0j),[0.56782443]
0.040370172585965536,1,2,[ 0.02735112 -0.21590184  1.        ],[-0.46409962  1.        ],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]",(2.154709814670627+0j),(-1.425942280263078+0j),[1],,,(0.21123566007487057+0j),[-0.05893372  0.33822073]
0.040370172585965536,2,0,[1.],[-0.08093748 -0.24819778  1.        ],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.05546651736142614]",(2.3015884615944784+0j),(-1.6109095973172265+0j),[1],(-5.368125671164032+0j),(1.6109095973172265+0j),(0.21003515508313245+0j),[]
0.040370172585965536,2,1,[-0.13202861  1.        ],[-0.04816827 -0.38022639  1.        ],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]",(2.0812639120772536+0j),(-1.2488005254312535+0j),[1],(-9.974975277549897+0j),(3.9897879615716354+0j),(0.33093138737694733+0j),[]
0.040370172585965536,3,0,[1.],[-0.01068606 -0.08093748 -0.24819778  1.        ],"[1.0, 0.2481977800690799, 0.14253961346590324, 0.06615258003439879]",(2.1311747622749286+0j),(-1.3535703611896115-0j),[1],(-4.852645248549763+4.512406452229068j),(0.6767851805948057-1.0474557062413465j),(0.13673271184893795+0j),[]
0.044306214575838825,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.044306214575838825,0,1,[0.24802316 1.        ],[1.],"[1.0, 0.2480231590745149, 0.0, 0.0]",,,,,,,
0.044306214575838825,0,2,[0.14236586 0.24802316 1.        ],[1.],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.0]",,,,,,,
0.044306214575838825,0,3,[0.06604028 0.14236586 0.24802316 1.        ],[1.],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]",,,,,,,
0.044306214575838825,1,0,[1.],[-0.24802316  1.        ],"[1.0, 0.2480231590745149, 0.06151548743730212, 0.015257265526208305]",(4.031881553849432+0j),(-4.031881553849432+0j),[1],,,0j,[]
0.044306214575838825,1,1,[-0.32597912  1.        ],[-0.57400228  1.        ],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.08171832728640681]",(1.7421533614638993+0j),(-0.7527746771137681+0j),[1],,,(0.5679056196974385+0j),[0.56790562]
0.044306214575838825,1,2,[ 0.02731356 -0.21585408  1.        ],[-0.46387724  1.        ],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]",(2.1557427487841228+0j),(-1.4262532709720008+0j),[1],,,(0.21146126025701212+0j),[-0.05888101  0.33839357]
0.044306214575838825,2,0,[1.],[-0.08085037 -0.24802316  1.        ],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.055362794450155406]",(2.3029802368146717+0j),(-1.6118197376648762+0j),[1],(-5.37066138142469+0j),(1.6118197376648762+0j),(0.21004626197733373+0j),[]
0.044306214575838825,2,1,[-0.13206479  1.        ],[-0.04809524 -0.38008795  1.        ],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]",(2.082305456046018+0j),(-1.2491701272764446+0j),[1],(-9.98512314437013+0j),(3.9950713424561277+0j),(0.3310623559287814+0j),[]
0.044306214575838825,3,0,[1.],[-0.01067749 -0.08085037 -0.24802316  1.        ],"[1.0, 0.2480231590745149, 0.14236585857522072, 0.06604028178015099]",(2.132327109367612+0j),(-1.3541551129209533-0j),[1],(-4.852184021820804+4.514178161904134j),(0.6770775564604766-1.0476005953166194j),(0.13675458826029924+0j),[]
0.04862601580065353,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.04862601580065353,0,1,[0.24783174 1.        ],[1.],"[1.0, 0.2478317350202861, 0.0, 0.0]",,,,,,,
0.04862601580065353,0,2,[0.14217548 0.24783174 1.        ],[1.],"[1.0, 0.2478317350202861, 0.142175475674302, 0.0]",,,,,,,
0.04862601580065353,0,3,[0.0659173  0.14217548 0.24783174 1.        ],[1.],"[1.0, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]",,,,,,,
0.04862601580065353,1,0,[1.],[-0.24783174  1.        ],"[1.0, 0.2478317350202861, 0.06142056888316531, 0.015221966152247855]",(4.034995759998798+0j),(-4.034995759998798+0j),[1],,,0j,[]
0.04862601580065353,1,1,[-0.32584571  1.        ],[-0.57367744  1.        ],"[1.0, 0.2478317350202861, 0.142175475674302, 0.081562863131953]",(1.7431398336800592+0j),(-0.7530457677018847+0j),[1],,,(0.567994630636098+0j),[0.56799463]
0.04862601580065353,1,2,[ 0.02727241 -0.21580165  1.        ],[-0.46363338  1.        ],"[1.0, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]",(2.156876620884302+0j),(-1.426594676136443+0j),[1],,,(0.21170864933675496+0j),[-0.05882322  0.33858309]
0.04862601580065353,2,0,[1.],[-0.08075491 -0.24783174  1.        ],"[1.0, 0.2478317350202861, 0.142175475674302, 0.05524922347514564]",(2.30450814129782+0j),(-1.612818903159589+0j),[1],(-5.3734453101719595+0j),(1.612818903159589+0j),(0.2100584372324958+0j),[]
0.04862601580065353,2,1,[-0.13210433  1.        ],[-0.04801526 -0.37993607  1.        ],"[1.0, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]",(2.0834487754468642+0j),(-1.2495758116725204+0j),[1],(-9.996267710184812+0j),(4.000874646119263+0j),(0.33120600561098745+0j),[]
0.04862601580065353,3,0,[1.],[-0.01066807 -0.08075491 -0.24783174  1.        ],"[1.0, 0.2478317350202861, 0.142175475674302, 0.06591729647290218]",(2.133592152665939+0j),(-1.3547971005732704-0j),[1],(-4.851683319236129+4.516122027095475j),(0.6773985502866353-1.0477607667883366j),(0.13677856198061514+0j),[]
0.0533669923120631,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.0533669923120631,0,1,[0.24762191 1.        ],[1.],"[1.0, 0.2476219146691556, 0.0, 0.0]",,,,,,,
0.0533669923120631,0,2,[0.14196691 0.24762191 1.        ],[1.],"[1.0, 0.2476219146691556, 0.14196690854964494, 0.0]",,,,,,,
0.0533669923120631,0,3,[0.06578263 0.14196691 0.24762191 1.        ],[1.],"[1.0, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]",,,,,,,
0.0533669923120631,1,0,[1.],[-0.24762191  1.        ],"[1.0, 0.2476219146691556, 0.06131661262441857, 0.015183337019085445]",(4.038414779790743+0j),(-4.038414779790743+0j),[1],,,0j,[]
0.0533669923120631,1,1,[-0.32569935  1.        ],[-0.57332126  1.        ],"[1.0, 0.24762191466915562, 0.14196690854964494, 0.08139264713331835]",(1.7442227713408562+0j),(-0.7533433889179705+0j),[1],,,(0.5680922177510364+0j),[0.56809222]
0.0533669923120631,1,2,[ 0.02722734 -0.21574406  1.        ],[-0.46336597  1.        ],"[1.0, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]",(2.1581213599190967+0j),(-1.4269695795464385+0j),[1],,,(0.21197985290897772+0j),[-0.0587599   0.33879085]
0.0533669923120631,2,0,[1.],[-0.0806503  -0.24762191  1.        ],"[1.0, 0.2476219146691556, 0.14196690854964494, 0.05512489841036255]",(2.3061855204722805+0j),(-1.613915817315312+0j),[1],(-5.376501776952409+0j),(1.613915817315312+0j),(0.2100717828065594+0j),[]
0.0533669923120631,2,1,[-0.13214751  1.        ],[-0.04792768 -0.37976943  1.        ],"[1.0, 0.2476219146691556, 0.14196690854964494, 0.06578263446452659]",(2.084703859352181+0j),(-1.25002114905033+0j),[1],(-10.008506187377119+0j),(4.007248815257986+0j),(0.3313635337328633+0j),[]
0.0533669923120631,3,0,[1.],[-0.01065774 -0.0806503  -0.24762191  1.        ],"[1.0, 0.2476219146691556, 0.14196690854964494, 0.06578263446452658]",(2.1349809562623583+0j),(-1.355501965532913-0j),[1],(-4.851140941763926+4.5182547151996015j),(0.6777509827664565-1.0479380381511771j),(0.13680482754735976+0j),[]
0.05857020818056668,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.05857020818056668,0,1,[0.24739196 1.        ],[1.],"[1.0, 0.24739195852356996, 0.0, 0.0]",,,,,,,
0.05857020818056668,0,2,[0.14173846 0.24739196 1.        ],[1.],"[1.0, 0.24739195852356996, 0.14173846014602517, 0.0]",,,,,,,
0.05857020818056668,0,3,[0.06563522 0.14173846 0.24739196 1.        ],[1.],"[1.0, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]",,,,,,,
0.05857020818056668,1,0,[1.],[-0.24739196  1.        ],"[1.0, 0.24739195852356996, 0.06120278114212776, 0.0151410758938404]",(4.042168573174242+0j),(-4.042168573174242+0j),[1],,,0j,[]
0.05857020818056668,1,1,[-0.32553879  1.        ],[-0.57293075  1.        ],"[1.0, 0.24739195852357, 0.1417384601460252, 0.08120632216367026]",(1.7454116424624333+0j),(-0.7536701516758065+0j),[1],,,(0.5681991953413775+0j),[0.5681992]
0.05857020818056668,1,2,[ 0.02717798 -0.21568082  1.        ],[-0.46307278  1.        ],"[1.0, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]",(2.159487743893457+0j),(-1.427381096707851+0j),[1],,,(0.21227722789337164+0j),[-0.05869051  0.33901866]
0.05857020818056668,2,0,[1.],[-0.08053568 -0.24739196  1.        ],"[1.0, 0.24739195852356996, 0.14173846014602517, 0.05498883461343986]",(2.3080270542064136+0j),(-1.615120081112091+0j),[1],(-5.379857596686819+0j),(1.615120081112091+0j),(0.21008640926011224+0j),[]
0.05857020818056668,2,1,[-0.13219468  1.        ],[-0.04783178 -0.37958664  1.        ],"[1.0, 0.24739195852356996, 0.14173846014602517, 0.06563522323607972]",(2.086081602732176+0j),(-1.250509925591003+0j),[1],(-10.021949012396961+0j),(4.014251759635964+0j),(0.33153630736778167+0j),[]
0.05857020818056668,3,0,[1.],[-0.01064639 -0.08053568 -0.24739196  1.        ],"[1.0, 0.24739195852356996, 0.14173846014602517, 0.0656352232360797]",(2.136505635852351+0j),(-1.3562758452529253-0j),[1],(-4.850553176220259+4.520594408209657j),(0.6781379226264627-1.0481341877260695j),(0.13683360479949513+0j),[]
0.06428073117284322,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.06428073117284322,0,1,[0.24713997 1.        ],[1.],"[1.0, 0.2471399683798442, 0.0, 0.0]",,,,,,,
0.06428073117284322,0,2,[0.14148828 0.24713997 1.        ],[1.],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.0]",,,,,,,
0.06428073117284322,0,3,[0.0654739  0.14148828 0.24713997 1.        ],[1.],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]",,,,,,,
0.06428073117284322,1,0,[1.],[-0.24713997  1.        ],"[1.0, 0.2471399683798442, 0.06107816397079039, 0.015094855512440076]",(4.0462900701801505+0j),(-4.0462900701801505+0j),[1],,,0j,[]
0.06428073117284322,1,1,[-0.32536267  1.        ],[-0.57250263  1.        ],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.08100241480402887]",(1.746716852420915+0j),(-0.7540289276382474+0j),[1],,,(0.5683164523241542+0j),[0.56831645]
0.06428073117284322,1,2,[ 0.02712392 -0.21561143  1.        ],[-0.4627514  1.       ],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]",(2.1609875399817575+0j),(-1.427832505751716+0j),[1],,,(0.21260342286204198+0j),[-0.05861445  0.33926852]
0.06428073117284322,2,0,[1.],[-0.08041012 -0.24713997  1.        ],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.054839964073387204]",(2.31004887628268+0j),(-1.6164422469792548+0j),[1],(-5.383542253568596+0j),(1.6164422469792548+0j),(0.21010243717104082+0j),[]
0.06428073117284322,2,1,[-0.13224625  1.        ],[-0.04772679 -0.37938621  1.        ],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]",(2.0875939264277066+0j),(-1.2510462224534475+0j),[1],(-10.036719462676707+0j),(4.021948193872904+0j),(0.33172585240886726+0j),[]
0.06428073117284322,3,0,[1.],[-0.01063394 -0.08041012 -0.24713997  1.        ],"[1.0, 0.2471399683798442, 0.14148828302498662, 0.06547390043080999]",(2.1381794768922715+0j),(-1.3571254473829104-0j),[1],(-4.849915405983056+4.523160955125974j),(0.6785627236914553-1.0483510854868834j),(0.1368651374542905+0j),[]
0.07054802310718647,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.07054802310718647,0,1,[0.24686387 1.        ],[1.],"[1.0, 0.2468638740263444, 0.0, 0.0]",,,,,,,
0.07054802310718647,0,2,[0.14121437 0.24686387 1.        ],[1.],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.0]",,,,,,,
0.07054802310718647,0,3,[0.06529736 0.14121437 0.24686387 1.        ],[1.],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]",,,,,,,
0.07054802310718647,1,0,[1.],[-0.24686387  1.        ],"[1.0, 0.2468638740263444, 0.060941772299294844, 0.015044321999835289]",(4.050815470445399+0j),(-4.050815470445399+0j),[1],,,0j,[]
0.07054802310718647,1,1,[-0.32516946  1.        ],[-0.57203334  1.        ],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.08077932475881484]",(1.7481498640827013+0j),(-0.7544228982013709+0j),[1],,,(0.5684449521739169+0j),[0.56844495]
0.07054802310718647,1,2,[ 0.0270648  -0.21553496  1.        ],[-0.46239883  1.        ],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]",(2.1626352342124164+0j),(-1.4283304747317358+0j),[1],,,(0.21295983394870666+0j),[-0.05853129  0.33954166]
0.07054802310718647,2,0,[1.],[-0.08027259 -0.24686387  1.        ],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.054677128719462786]",(2.3122687388086383+0j),(-1.61789393236177+0j),[1],(-5.387588270448794+0j),(1.61789393236177+0j),(0.21011999708781584+0j),[]
0.07054802310718647,2,1,[-0.13230205  1.        ],[-0.047612   -0.37916592  1.        ],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.06529735729994321]",(2.0892549613169766+0j),(-1.2516361532478473+0j),[1],(-10.052918485318607+0j),(4.03039062019542+0j),(0.3319332109616818+0j),[]
0.07054802310718647,3,0,[1.],[-0.01062023 -0.08027259 -0.24686387  1.        ],"[1.0, 0.2468638740263444, 0.14121436559781456, 0.06529735729994322]",(2.1400177198357397+0j),(-1.358059004901534-0j),[1],(-4.849239819506517+4.52597801862434j),(0.679029502450767-1.0485937072408393j),(0.13689960244612656+0j),[]
0.0774263682681127,0,0,[1.],[1.],"[1.0, 0.0, 0.0, 0.0]",,,,,,,
0.0774263682681127,0,1,[0.24656142 1.        ],[1.],"[1.0, 0.2465614190718769, 0.0, 0.0]",,,,,,,
0.0774263682681127,0,2,[0.14091453 0.24656142 1.        ],[1.],"[1.0, 0.2465614190718769, 0.14091452699583532, 0.0]",,,,,,,
0.0774263682681127,0,3,[0.06510431 0.14091453 0.24656142 1.        ],[1.],"[1.0, 0.2465614190718769, 0.14091452699583532, 0.06510430545395161]",,,,,,,
0.0774263682681127,1,0,[1.],[-0.24656142  1.        ],"[1.0, 0.2465614190718769, 0.0607925333747377, 0.014989093297849766]",(4.055784573938078+0j),(-4.055784573938078+0j),[1],,,0j,[]
0.0774263682681127,1,1,[-0.32495755  1.        ],[-0.57151896  1.        ],"[1.0, 0.2465614190718769, 0.14091452699583532, 0.08053532459866063]",(1.7497232139817915+0j),(-0.7548555081598161+0j),[1],,,(0.5685857613776442+0j),[0.56858576]
0.0774263682681127,1,2,[ 0.02700001 -0.21545131  1.        ],[-0.46201273  1.        ],"[1.0, 0.2465614190718769, 0.14091452699583532, 0.06510430545395161]",(2.1644425205565616+0j),(-1.428874015160494+0j),[1],,,(0.2133520473890862+0j),[-0.05843997  0.33984201]
0.0774263682681127,2,0,[1.],[-0.08012199 -0.24656142  1.        ],"[1.0, 0.2465614190718769, 0.14091452699583532, 0.054499078190021165]",(2.31470611235443+0j),(-1.6194878654472724+0j),[1],(-5.392031175406189+0j),(1.6194878654472724+0j),(0.21013923337172094+0j),[]
