pole_2,poles,poly_type,remainder,res_2,residues,sigma
(-5.380650422327173+6.106026282562219j),3.2152298905463135,3_0,0.14811301273226846,(0.9577917095068326-1.348350386747509j),-1.9155834190136651,3.4130630630630625
,,0_0,,,,3.513153153153153
,,0_1,,,,3.513153153153153
,,0_2,,,,3.513153153153153
,,0_3,,,,3.513153153153153
,6.81913871966444,1_0,0.0,,-6.81913871966444,3.513153153153153
,2.610392163745437,1_1,0.6171962074597758,,-0.9992680202990353,3.513153153153153
,3.138153460477804,1_2,0.3537191949351245,,-1.7361500212685042,3.513153153153153
(-7.8864725229337465+0j),3.6570360290039567,2_0,0.21643942699729088,(2.4984703765197236+0j),-2.4984703765197236,3.513153153153153
(-21.277063360946876+0j),3.0703188820769443,2_1,0.41984005459198825,(10.222006290083126+0j),-1.5952648112808314,3.513153153153153
(-5.411321961476595+6.157849149419283j),3.249985167293751,3_0,0.14830940536413484,(0.9669251174380041-1.3600260755726177j),-1.9338502348760083,3.513153153153153
,,0_0,,,,3.6132432432432418
,,0_1,,,,3.6132432432432418
,,0_2,,,,3.6132432432432418
,,0_3,,,,3.6132432432432418
,6.906794823243759,1_0,0.0,,-6.906794823243759,3.6132432432432418
,2.6374695697399693,1_1,0.618134078507158,,-1.007159747658083,3.6132432432432418
,3.1684269604493376,1_2,0.3565583893922921,,-1.746091860466467,3.6132432432432418
(-7.966209840844792+0j),3.6993854390747685,2_0,0.21655465050258774,(2.526238908747618+0j),-2.526238908747618,3.6132432432432418
(-21.670609881162022+0j),3.1006989031055388,2_1,0.421742663143309,(10.447117736222244+0j),-1.6058924955813154,3.6132432432432418
(-5.442475483819383+6.209936712969418j),3.2848690265891527,3_0,0.1485008095791633,(0.976097397419933-1.3717914781974467j),-1.9521947948398661,3.6132432432432418
,,0_0,,,,3.713333333333333
,,0_1,,,,3.713333333333333
,,0_2,,,,3.713333333333333
,,0_3,,,,3.713333333333333
,6.994788239456149,1_0,0.0,,-6.994788239456149,3.713333333333333
,2.664647094109424,1_1,0.6190524998199799,,-1.0150906493629397,3.713333333333333
,3.198796950231146,1_2,0.3593450231255747,,-1.7560858741454595,3.713333333333333
(-8.046287794810393+0j),3.741891810811779,2_0,0.21666726455821678,(2.5541126292711147+0j),-2.5541126292711147,3.713333333333333
(-22.067763137645436+0j),3.131172512049377,2_1,0.42361525064222144,(10.674653441162677+0j),-1.616556770429262,3.713333333333333
(-5.474095169293058+6.262286162079154j),3.319879905306412,3_0,0.1486873908011485,(0.985308054265801-1.383643967355645j),-1.9706161085316023,3.713333333333333
,,0_0,,,,3.813423423423423
,,0_1,,,,3.813423423423423
,,0_2,,,,3.813423423423423
,,0_3,,,,3.813423423423423
,7.083113935182395,1_0,0.0,,-7.083113935182395,3.813423423423423
,2.691923673257447,1_1,0.619951945162643,,-1.0230603557921258,3.813423423423423
,3.229262526686429,1_2,0.362080255029265,,-1.7661317149715343,3.813423423423423
(-8.126702045382885+0j),3.784553118741115,2_0,0.21677734152528388,(2.58209022870811+0j),-2.58209022870811,3.813423423423423
(-22.4685017221285+0j),3.161738822806591,2_1,0.42545832155346675,(10.904599123259695+0j),-1.6272575822885766,3.813423423423423
(-5.506166040562736+6.314894645342964j),3.3550162572526894,3_0,0.1488693075568864,(0.9945566005679635-1.395581056863331j),-1.9891132011359265,3.813423423423423
,,0_0,,,,3.913513513513513
,,0_1,,,,3.913513513513513
,,0_2,,,,3.913513513513513
,,0_3,,,,3.913513513513513
,7.171766940967297,1_0,0.0,,-7.171766940967297,3.913513513513513
,2.719298249829556,1_1,0.6208328753272636,,-1.0310684985154772,3.913513513513513
,3.2598227993992546,1_2,0.3647652110815543,,-1.7762290458258665,3.913513513513513
(-8.207448307705103+0j),3.8273673585509282,2_0,0.21688495138205627,(2.6101704106679486+0j),-2.6101704106679486,3.913513513513513
(-22.872803458259895+0j),3.1923969604135585,2_1,0.4272723709074264,(11.13693998106385+0j),-1.637994877226101,3.913513513513513
(-5.538673924974286+6.367759291657125j),3.390276555391388,3_0,0.1490467117196576,(1.003842557721016-1.4076003940221182j),-2.007685115442032,3.913513513513513
,,0_0,,,,4.013603603603603
,,0_1,,,,4.013603603603603
,,0_2,,,,4.013603603603603
,,0_3,,,,4.013603603603603
,7.260742351075969,1_0,0.0,,-7.260742351075969,4.013603603603603
,2.74676977301465,1_1,0.6216957385070128,,-1.0391147104715674,4.013603603603603
,3.290476882074798,1_2,0.36740098997721143,,-1.7863775255523546,4.013603603603603
(-8.288522351180935+0j),3.8703325472569907,2_0,0.21699016181395808,(2.6383518918844824+0j),-2.6383518918844824,4.013603603603603
(-23.280645762448664+0j),3.2231460546605146,2_1,0.4290578869199146,(11.371660912414187+0j),-1.64876859199129,4.013603603603603
(-5.571605359703293+6.420877203641887j),3.425659288586907,3_0,0.1492197490419614,(1.0131654538292965-1.419699743741687j),-2.0263309076585934,4.013603603603603
,,0_0,,,,4.113693693693693
,,0_1,,,,4.113693693693693
,,0_2,,,,4.113693693693693
,,0_3,,,,4.113693693693693
,7.3500353234979015,1_0,0.0,,-7.3500353234979015,4.113693693693693
,2.774337198476921,1_1,0.6225409707069807,,-1.0471986258686135,4.113693693693693
,3.3212238910892657,1_2,0.3699886645352364,,-1.7965768068606522,4.113693693693693
(-8.36991999797792+0j),3.9134467230924455,2_0,0.21709303830556262,(2.666633402098602+0j),-2.666633402098602,4.113693693693693
(-23.69200571660989+0j),3.2539852389325006,2_1,0.43081535137917926,(11.608746561772183+0j),-1.6595786527466727,4.113693693693693
(-5.604947537356638+6.474245462677132j),3.4611629608832684,3_0,0.14938855948429433,(1.0225248231871704-1.431876978969961j),-2.045049646374341,4.113693693693693
,,0_0,,,,4.213783783783783
,,0_1,,,,4.213783783783783
,,0_2,,,,4.213783783783783
,,0_3,,,,4.213783783783783
,7.43964107990143,1_0,0.0,,-7.43964107990143,4.213783783783783
,2.8019994885546056,1_1,0.6233689961032729,,-1.055319880292437,4.213783783783783
,3.3520629459884876,1_2,0.37252928214716835,,-1.8068265372484593,4.213783783783783
(-8.45163712247302+0j),3.9567079455808156,2_0,0.21719364422382373,(2.6950136841173227+0j),-2.6950136841173227,4.213783783783783
(-24.10686007487262+0j),3.2849136505770975,2_1,0.43254523951094537,(11.848181326704267+0j),-1.6704249758296392,4.213783783783783
(-5.638688264262608+6.5278611368385056j),3.496786091646075,3_0,0.14955327748289504,(1.0319202062448274-1.444130073217095j),-2.0638404124896548,4.213783783783783
,,0_0,,,,4.313873873873873
,,0_1,,,,4.313873873873873
,,0_2,,,,4.313873873873873
,,0_3,,,,4.313873873873873
,7.529554905541269,1_0,0.0,,-7.529554905541269,4.313873873873873
,2.829755612443514,1_1,0.6241802273915295,,-1.0634781108060647,4.313873873873873
,3.382993174552789,1_2,0.37502386292753603,,-1.817126367267384,4.313873873873873
(-8.533669650697979+0j),4.000114295589793,2_0,0.2172920408977493,(2.7234914938603163+0j),-2.7234914938603163,4.313873873873873
(-24.52518507369073+0j),3.3159304347396046,2_1,0.43424801856815765,(12.089949244263078+0j),-1.6813074733612312,4.313873873873873
(-5.672815942501197+6.581721296196922j),3.5325272174155584,3_0,0.14971403210355833,(1.0413511505835185-1.456457096813634j),-2.082702301167037,4.313873873873873
,,0_0,,,,4.413963963963964
,,0_1,,,,4.413963963963964
,,0_2,,,,4.413963963963964
,,0_3,,,,4.413963963963964
,7.619772149121585,1_0,0.0,,-7.619772149121585,4.413963963963964
,2.8576045463312973,1_1,0.6249750661296709,,-1.0716729560154465,4.413963963963964
,3.4140137188988775,1_2,0.37747339750682096,,-1.827475960310394,4.413963963963964
(-8.616013559670316+0j),4.043663875341635,2_0,0.21738828769523494,(2.752065600371252+0j),-2.752065600371252,4.413963963963964
(-24.946956180075226+0j),3.347034749024663,2_1,0.4359241462009877,(12.33403383838636+0j),-1.6922260599511294,4.413963963963964
(-5.707319558334403+6.635823029017179j),3.5683848941193204,3_0,0.1498709471691479,(1.0508172121004353-1.4688562142740926j),-2.10163442420087,4.413963963963964
,,0_0,,,,4.5140540540540535
,,0_1,,,,4.5140540540540535
,,0_2,,,,4.5140540540540535
,,0_3,,,,4.5140540540540535
,7.710288222617161,1_0,0.0,,-7.710288222617161,4.5140540540540535
,2.88554527355377,1_1,0.6257539030655969,,-1.0799040561550128,4.5140540540540535
,3.4451237058799387,1_2,0.3798788625171614,,-1.8378749450487166,4.5140540540540535
(-8.698664876842994+0j),4.08735480843215,2_0,0.21748244209605835,(2.7807347858419136+0j),-2.7807347858419136,4.5140540540540535
(-25.372149382854552+0j),3.3782257410180363,2_1,0.4375740788186055,(12.580418910517897+0j),-1.7031806214657668,4.5140540540540535
(-5.742188515992515+6.690163392580908j),3.6043576858626336,3_0,0.1500241421366696,(1.06031794836373-1.481325658507527j),-2.1206358967274603,4.5140540540540535
,,0_0,,,,4.614144144144143
,,0_1,,,,4.614144144144143
,,0_2,,,,4.614144144144143
,,0_3,,,,4.614144144144143
,7.80109860105491,1_0,0.0,,-7.80109860105491,4.614144144144143
,2.9135767847200014,1_1,0.6265171184573913,,-1.088171053152875,4.614144144144143
,3.476322314051826,1_2,0.38224118824611725,,-1.8483230228774,4.614144144144143
(-8.781619679494886+0j),4.131185239820195,2_0,0.21757455976207637,(2.8094978456135533+0j),-2.8094978456135533,4.614144144144143
(-25.80073830374402+0j),3.4095025992488988,2_1,0.4391982529874301,(12.829086773936462+0j),-1.714171086375925,4.614144144144143
(-5.77741289978524+6.74473953833848j),3.640444190035951,3_0,0.1501737309005939,(1.0698529331702626-1.4938637696016408j),-2.1397058663405253,4.614144144144143
,,0_0,,,,4.714234234234233
,,0_1,,,,4.714234234234233
,,0_2,,,,4.714234234234233
,,0_3,,,,4.714234234234233
,7.892198822258125,1_0,0.0,,-7.892198822258125,4.714234234234233
,2.9416980778384207,1_1,0.6272650823821062,,-1.0964735906998202,4.714234234234233
,3.5076086566227396,1_2,0.3845613166020501,,-1.8588197806638864,4.714234234234233
(-8.864874094166133+0j),4.175153335811454,2_0,0.21766469460425814,(2.838353588177221+0j),-2.838353588177221,4.714234234234233
(-26.23269933315649+0j),3.440864464003738,2_1,0.4407971179349245,(13.080021400646343+0j),-1.7251973016463016,4.714234234234233
(-5.8129829331646095+6.799548503647193j),3.676642993216483,3_0,0.15031982446751527,(1.0794217307825993-1.506468912816685j),-2.158843461565199,4.714234234234233
,,0_0,,,,4.814324324324324
,,0_1,,,,4.814324324324324
,,0_2,,,,4.814324324324324
,,0_3,,,,4.814324324324324
,7.983584486555626,1_0,0.0,,-7.983584486555626,4.814324324324324
,2.969908158433445,1_1,0.6279981550348999,,-1.1048113143141443,4.814324324324324
,3.538981914656189,1_2,0.3868401367997141,,-1.86936490375261,4.814324324324324
(-8.948424296101836+0j),4.21925728402933,2_0,0.21775289884687807,(2.8673008351662013+0j),-2.8673008351662013,4.814324324324324
(-26.668005805526455+0j),3.472310528881693,2_1,0.4423710987809184,(13.333204854456595+0j),-1.7362591744053895,4.814324324324324
(-5.848889531149787+6.854587455344281j),3.7129527211625994,3_0,0.15046252837063312,(1.089023924959457-1.5191395612492626j),-2.178047849918914,4.814324324324324
,,0_0,,,,4.914414414414414
,,0_1,,,,4.914414414414414
,,0_2,,,,4.914414414414414
,,0_3,,,,4.914414414414414
,8.075251256457936,1_0,0.0,,-8.075251256457936,4.914414414414414
,2.9982060396543586,1_1,0.6287166870186689,,-1.1131838714035065,4.914414414414414
,3.5704412482701664,1_2,0.38907852919758534,,-1.8799580341477273,4.914414414414414
(-9.032266508707893+0j),4.263495293374569,2_0,0.2178392230889856,(2.896338421341855+0j),-2.896338421341855,4.914414414414414
(-27.10663192065566+0j),3.5038399730669005,2_1,0.44392062112086383,(13.588619695864063+0j),-1.7473565778395,4.914414414414414
(-5.885123888905049+6.909853531862805j),3.749372005340202,3_0,0.15060194471351893,(1.0986590994141052-1.5318742334653797j),-2.19731819882821,4.914414414414414
,,0_0,,,,5.0145045045045045
,,0_1,,,,5.0145045045045045
,,0_2,,,,5.0145045045045045
,,0_3,,,,5.0145045045045045
,8.1671948563026,1_0,0.0,,-8.1671948563026,5.0145045045045045
,3.0265907423766216,1_1,0.6294210196245029,,-1.1215909113238471,5.0145045045045045
,3.6019858167715557,1_2,0.3912773558557262,,-1.8905988029647471,5.0145045045045045
(-9.116397003017736+0j),4.307865593974215,2_0,0.21792371636328445,(2.9254651945731225+0j),-2.9254651945731225,5.0145045045045045
(-27.548551898595957+0j),3.5354519766193095,2_1,0.4454461054382067,(13.846248467640764+0j),-1.7584893727817714,5.0145045045045045
(-5.921677547378135+6.965343881913843j),3.785899490407402,3_0,0.1507381719169846,(1.108326842130282-1.544671503005394j),-2.216653684260564,5.0145045045045045
,,0_0,,,,5.114594594594593
,,0_1,,,,5.114594594594593
,,0_2,,,,5.114594594594593
,,0_3,,,,5.114594594594593
,8.259411071870561,1_0,0.0,,-8.259411071870561,5.114594594594593
,3.055061295296116,1_1,0.6301114851032331,,-1.1300320854356731,5.114594594594593
,3.63361483884651,1_2,0.3934374335625016,,-1.9012869251346758,5.114594594594593
(-9.200812097170047+0j),4.352366437120545,2_0,0.21800642619254137,(2.954680015810158+0j),-2.954680015810158,5.114594594594593
(-27.993737201576316+0j),3.567145766815912,2_1,0.4469479512201729,(14.106071981422556+0j),-1.7696574717518792,5.114594594594593
(-5.958542620875397+7.021055773727913j),3.8225338566882803,3_0,0.1508713037292343,(1.1180267582612538-1.5575300323685624j),-2.2360535165225075,5.114594594594593
,,0_0,,,,5.214684684684683
,,0_1,,,,5.214684684684683
,,0_2,,,,5.214684684684683
,,0_3,,,,5.214684684684683
,8.351895749975533,1_0,0.0,,-8.351895749975533,5.214684684684683
,3.083616729628417,1_1,0.63078840757352,,-1.1385070431790425,5.214684684684683
,3.6653274579334645,1_2,0.3955595945556219,,-1.9120219908298033,5.214684684684683
(-9.285508138440704+0j),4.396996091286422,2_0,0.2180873987207605,(2.9839817554469916+0j),-2.9839817554469916,5.214684684684683
(-28.442162500685974+0j),3.59892051339252,2_1,0.4484265720161275,(14.36807301968739+0j),-1.7808606971873555,5.214684684684683
(-5.995711223332641+7.07698634968983j),3.8592737670097668,3_0,0.15100143196536991,(1.1277584400924048-1.570448486216131j),-2.255516880184809,5.214684684684683
,,0_0,,,,5.314774774774774
,,0_1,,,,5.314774774774774
,,0_2,,,,5.314774774774774
,,0_3,,,,5.314774774774774
,8.444644798028175,1_0,0.0,,-8.444644798028175,5.314774774774774
,3.112256106224605,1_1,0.631452100039623,,-1.147015452087938,5.314774774774774
,3.697122863074124,1_2,0.39764464034182634,,-1.9228036392674188,5.314774774774774
(-9.37048159032414+0j),4.44175286168532,2_0,0.21816667837808695,(3.0133693113742797+0j),-3.0133693113742797,5.314774774774774
(-28.893801507185735+0j),3.6307754273882087,2_1,0.4498823674217373,(14.632233670716557+0j),-1.7920989054972485,5.314774774774774
(-6.033175919304245+7.1331328757470045j),3.8961179248423536,3_0,0.15112864448850674,(1.137521497182187-1.583425599424669j),-2.275042994364374,5.314774774774774
,,0_0,,,,5.414864864864863
,,0_1,,,,5.414864864864863
,,0_2,,,,5.414864864864863
,,0_3,,,,5.414864864864863
,8.537654183576903,1_0,0.0,,-8.537654183576903,5.414864864864863
,3.140978461125078,1_1,0.6321028711648818,,-1.155556957580864,5.414864864864863
,3.729000269791356,1_2,0.39969333325309675,,-1.9336315618792344,5.414864864864863
(-9.45572885541396+0j),4.486635050576984,2_0,0.2182443087106644,(3.0428415724555125+0j),-3.0428415724555125,5.414864864864863
(-29.34862503165275+0j),3.6627097346281796,2_1,0.451315720124637,(14.898534322319545+0j),-1.8033719756974391,5.414864864864863
(-6.070929692358968+7.189492643264514j),3.933065040971955,3_0,0.151253025383746,(1.147315543849539-1.5964601714826745j),-2.294631087699078,5.414864864864863
,,0_0,,,,5.514954954954956
,,0_1,,,,5.514954954954956
,,0_2,,,,5.514954954954956
,,0_3,,,,5.514954954954956
,8.630919933826906,1_0,0.0,,-8.630919933826906,5.514954954954956
,3.1697828612443115,1_1,0.6327410188546557,,-1.16413122407256,5.514954954954956
,3.7609588519473,1_2,0.4017064458666204,,-1.944505361735638,5.514954954954956
(-9.541246455084222+0j),4.5316409975748675,2_0,0.2183203316327252,(3.0723974556945497+0j),-3.0723974556945497,5.514954954954956
(-29.806607107876445+0j),3.694722635179178,2_1,0.4527270221498154,(15.166957252632612+0j),-1.8146797284073892,5.514954954954956
(-6.10896558222014+7.246062915010688j),3.9701138344335916,3_0,0.1513746567379235,(1.157140192842668-1.6095510122749275j),-2.3142803856853362,5.514954954954956
,,0_0,,,,5.615045045045044
,,0_1,,,,5.615045045045044
,,0_2,,,,5.615045045045044
,,0_3,,,,5.615045045045044
,8.724438135139108,1_0,0.0,,-8.724438135139108,5.615045045045044
,3.1986683749961107,1_1,0.6333668340070006,,-1.1727379132865068,5.615045045045044
,3.7929978655002516,1_2,0.4036846972604529,,-1.9554247643361857,5.615045045045044
(-9.62703093366388+0j),4.576769058156904,2_0,0.21839478789291072,(3.102035886487027+0j),-3.102035886487027,5.615045045045044
(-30.267717530478052+0j),3.726813392782095,2_1,0.4541166385601095,(15.437482112298591+0j),-1.8260220619189076,5.615045045045044
(-6.147277204590529+7.302841110067059j),4.007263064680184,3_0,0.15149361630532276,(1.1669950773402389-1.6226970200072353j),-2.3339901546804778,5.615045045045044
,,0_0,,,,5.715135135135133
,,0_1,,,,5.715135135135133
,,0_2,,,,5.715135135135133
,,0_3,,,,5.715135135135133
,8.818204932510543,1_0,0.0,,-8.818204932510543,5.715135135135133
,3.2276340797381327,1_1,0.6339805998567074,,-1.1813766897477995,5.715135135135133
,3.825116500572713,1_2,0.40562882061617395,,-1.966389383265773,5.715135135135133
(-9.713078881882941+0j),4.6220176089234135,2_0,0.21846771701300896,(3.1317558035076605+0j),-3.1317558035076605,5.715135135135133
(-30.73192941923104+0j),3.7589812217632836,2_1,0.45548494663799555,(15.710090592809172+0j),-1.8373987944128014,5.715135135135133
(-6.185858134873079+7.359824551569454j),4.044511479627657,3_0,0.15160998037137946,(1.1768798202944482-1.635897088184248j),-2.3537596405888968,5.715135135135133
,,0_0,,,,5.815225225225222
,,0_1,,,,5.815225225225222
,,0_2,,,,5.815225225225222
,,0_3,,,,5.815225225225222
,8.912216529037632,1_0,0.0,,-8.912216529037632,5.815225225225222
,3.256679060967527,1_1,0.6345825922926501,,-1.1900472201935601,5.815225225225222
,3.8573139649502948,1_2,0.40753952662481474,,-1.977398850784925,5.815225225225222
(-9.799386933644254+0j),4.667385046858102,2_0,0.21853915734201276,(3.161556158078026+0j),-3.161556158078026,5.815225225225222
(-31.199215174500125+0j),3.791225351506756,2_1,0.456832314280839,(15.984763923201779+0j),-1.8488097527636012,5.815225225225222
(-6.224702232398778+7.41701061405434j),4.081857846399549,3_0,0.15172382233211362,(1.1867940521304514-1.64915015441198j),-2.3735881042609024,5.815225225225222
,,0_0,,,,5.915315315315317
,,0_1,,,,5.915315315315317
,,0_2,,,,5.915315315315317
,,0_3,,,,5.915315315315317
,9.006469185363914,1_0,0.0,,-9.006469185363914,5.915315315315317
,3.2858024125142533,1_1,0.6351730800507382,,-1.1987491737194287,5.915315315315317
,3.889589500260765,1_2,0.4094174975783557,,-1.9884528423516945,5.915315315315317
(-9.885951766041744+0j),4.712869789312219,2_0,0.21860914609447316,(3.1914359142015183+0j),-3.1914359142015183,5.915315315315317
(-31.669545649457028+0j),3.823545039196012,2_1,0.45815909622044504,(16.26148235198357+0j),-1.860254789783599,5.915315315315317
